Energy fluotot bragg Monitor highharm
2.439600000000000000e+04 4.396260621547113182e-03 4.026551829411802785e+00 6.061970000000000000e+05 2.479374236227055162e-01
2.439600000000000000e+04 4.202110459245966996e-03 4.045901614756160392e+00 6.061240000000000000e+05 2.364315898118710124e-01
2.439700000000000000e+04 4.302904667123659890e-03 3.998364253272873814e+00 6.054050000000000000e+05 2.475999775183006790e-01
2.439700000000000000e+04 4.286429280524087920e-03 4.109984729753448640e+00 6.053990000000000000e+05 2.408272740819188407e-01
2.439800000000000000e+04 4.143591641443837570e-03 3.898001277057688618e+00 6.052720000000000000e+05 2.465051056087607106e-01
2.439800000000000000e+04 4.201937550913189406e-03 4.064087205725873453e+00 6.051970000000000000e+05 2.419349105587980386e-01
2.439900000000000000e+04 4.324284979313238429e-03 4.038507093630594902e+00 6.044930000000000000e+05 2.481575905424791839e-01
2.439900000000000000e+04 4.322859539325104618e-03 3.986527095970413104e+00 6.044610000000000000e+05 2.453673249586180716e-01
2.440000000000000000e+04 4.167790376193129809e-03 4.106950659856791752e+00 6.043970000000000000e+05 2.503444956591872606e-01
2.440200000000000000e+04 4.233000511735970223e-03 4.249825996303315812e+00 6.038270000000000000e+05 2.383326556024338849e-01
2.440400000000000000e+04 4.024911385695834586e-03 4.300231784033527127e+00 6.037400000000000000e+05 2.345336794666300351e-01
2.440600000000000000e+04 4.063747132837463617e-03 4.379163433198598909e+00 6.033840000000000000e+05 2.354851293148154390e-01
2.440800000000000000e+04 3.787451474833274101e-03 4.429098499869696504e+00 6.027800000000000000e+05 2.493257879769226193e-01
2.441000000000000000e+04 3.699497213753906010e-03 4.619796008425609557e+00 6.022440000000000000e+05 2.440682950352043301e-01
2.441200000000000000e+04 3.852159468438545731e-03 4.485339646041796691e+00 6.020000000000000000e+05 2.375421186145139640e-01
2.441400000000000000e+04 3.879710691552215856e-03 4.677672812427837279e+00 6.018490000000000000e+05 2.427534355948778311e-01
2.441600000000000000e+04 3.861953852727063440e-03 4.506373850455316799e+00 6.015090000000000000e+05 2.586474692474292070e-01
2.441800000000000000e+04 3.927704953198458276e-03 4.516586578530311868e+00 6.013690000000000000e+05 2.391424408775504884e-01
2.442000000000000000e+04 4.131509456880377504e-03 4.580640686010945650e+00 6.009910000000000000e+05 2.452443580012195201e-01
2.442200000000000000e+04 3.921150737026475423e-03 4.611212866377597308e+00 6.005890000000000000e+05 2.480838372470636488e-01
2.442400000000000000e+04 4.044779103085234008e-03 4.465541724784645616e+00 6.002800000000000000e+05 2.318883416053142688e-01
2.442600000000000000e+04 3.958650025335351194e-03 4.445517212912378113e+00 5.999520000000000000e+05 2.372088906608145475e-01
2.442800000000000000e+04 4.065691701451100079e-03 4.373622714562474201e+00 5.994060000000000000e+05 2.471010139122965521e-01
2.443000000000000000e+04 4.134673165520456883e-03 4.442224208378783956e+00 5.990800000000000000e+05 2.512553425856043909e-01
2.443200000000000000e+04 4.238596772389526326e-03 4.356341840708975788e+00 5.990190000000000000e+05 2.460775751273482914e-01
2.443400000000000000e+04 4.041692901484561853e-03 4.274651800326926043e+00 5.987590000000000000e+05 2.523543865136701481e-01
2.443600000000000000e+04 4.051931559951879938e-03 4.232855451451468909e+00 5.984800000000000000e+05 2.371257851844682796e-01
2.443800000000000000e+04 4.175389781080483115e-03 4.093769956201631643e+00 5.980280000000000000e+05 2.429693176306676194e-01
2.444000000000000000e+04 4.314395700320063608e-03 4.164259247031552036e+00 5.979980000000000000e+05 2.469695201806004492e-01
2.444200000000000000e+04 4.126568171207401284e-03 4.136908473670006359e+00 5.975910000000000000e+05 2.449903452290616568e-01
2.444400000000000000e+04 4.257229083138220661e-03 4.204724327791472760e+00 5.971020000000000000e+05 2.314838885488402220e-01
2.444600000000000000e+04 4.371612168128610407e-03 4.156547627657324995e+00 5.968050000000000000e+05 2.453155322938223026e-01
2.444800000000000000e+04 4.249360667421289879e-03 4.208365719673431649e+00 5.963250000000000000e+05 2.470013635756020953e-01
2.445000000000000000e+04 4.173154884957181419e-03 4.119598618453831129e+00 5.959520000000000000e+05 2.489614064810795058e-01
2.445200000000000000e+04 4.382880077619445182e-03 4.155222384836889660e+00 5.957270000000000000e+05 2.465558690789119434e-01
2.445400000000000000e+04 4.273877456429956041e-03 4.100727137567512059e+00 5.954780000000000000e+05 2.505438532916458017e-01
2.445600000000000000e+04 4.296459032473714558e-03 4.162982037474987962e+00 5.953740000000000000e+05 2.394582119607615578e-01
2.445800000000000000e+04 4.246138232215203659e-03 4.095220511478792069e+00 5.951290000000000000e+05 2.485191806932552927e-01
2.446000000000000000e+04 4.333652602039961624e-03 4.118421617558289505e+00 5.951100000000000000e+05 2.408220179330616550e-01
2.446200000000000000e+04 4.088831202893127015e-03 4.206466472540000723e+00 5.947910000000000000e+05 2.310438182381964745e-01
2.446400000000000000e+04 3.984412332833030777e-03 4.146730572137931503e+00 5.943160000000000000e+05 2.451644022409669443e-01
2.446600000000000000e+04 4.056183786040944671e-03 4.265997996061955178e+00 5.939080000000000000e+05 2.512181084962030742e-01
2.446800000000000000e+04 3.979950347466674684e-03 4.260174946185947498e+00 5.937260000000000000e+05 2.433549834608063345e-01
2.447000000000000000e+04 4.034636528796915408e-03 4.234048702708113510e+00 5.933620000000000000e+05 2.494153746575570874e-01
2.447200000000000000e+04 4.183768798292098259e-03 4.368963479221752877e+00 5.930060000000000000e+05 2.495337401540042022e-01
2.447400000000000000e+04 4.140563177333869693e-03 4.405499205571326016e+00 5.926730000000000000e+05 2.436386190270816154e-01
2.447600000000000000e+04 4.023462034591984010e-03 4.414223519008495522e+00 5.922760000000000000e+05 2.554596270837781735e-01
2.447800000000000000e+04 4.169029966070388928e-03 4.358072726245246997e+00 5.888660000000000000e+05 2.594041788023766504e-01
2.448000000000000000e+04 4.119022517773629488e-03 4.317208355222377669e+00 5.918880000000000000e+05 2.497562205967595594e-01
2.448200000000000000e+04 4.101542920930616176e-03 4.366956280136210289e+00 5.885590000000000000e+05 2.369987788707210996e-01
2.448400000000000000e+04 4.173988340569031313e-03 4.297822689183105282e+00 5.912810000000000000e+05 2.398382865353466953e-01
2.448600000000000000e+04 4.081881320823686071e-03 4.340682343413765132e+00 5.909040000000000000e+05 2.505028729227891660e-01
2.448800000000000000e+04 4.150140124657350493e-03 4.257192249571674303e+00 5.876910000000000000e+05 2.556033554310938039e-01
2.449000000000000000e+04 4.193025583754960567e-03 4.311431068297109093e+00 5.874040000000000000e+05 2.514358521376679478e-01
2.449200000000000000e+04 4.128466148791688078e-03 4.330444273587772841e+00 5.871430000000000000e+05 2.487932010317330245e-01
2.449400000000000000e+04 4.255946880357023426e-03 4.239535557200945881e+00 5.897630000000000000e+05 2.516710558135439868e-01
2.449600000000000000e+04 4.201351116324918318e-03 4.351714949793387355e+00 5.864780000000000000e+05 2.433093238193039798e-01
2.449800000000000000e+04 4.309712628975862977e-03 4.314272252418217768e+00 5.863500000000000000e+05 2.471129381558083427e-01
2.450000000000000000e+04 4.277908790274963929e-03 4.488805781656620475e+00 5.860340000000000000e+05 2.503840366774405801e-01
2.450200000000000000e+04 4.198443813429194281e-03 4.514567678377951587e+00 5.828350000000000000e+05 2.544479581291294590e-01
2.450400000000000000e+04 4.384918625864337588e-03 4.397567520077022785e+00 5.826790000000000000e+05 2.402145107901250687e-01
2.450600000000000000e+04 4.324916429016598986e-03 4.476916955677499921e+00 5.824390000000000000e+05 2.458416415161321089e-01
2.450800000000000000e+04 4.495474464090310623e-03 4.473508044226507607e+00 5.821410000000000000e+05 2.482656127383046085e-01
2.451000000000000000e+04 4.229753619428690790e-03 4.440072792735152873e+00 5.820670000000000000e+05 2.591718272031781622e-01
2.451200000000000000e+04 4.224291481270073083e-03 4.394632078885990722e+00 5.816360000000000000e+05 2.492079823527467708e-01
2.451400000000000000e+04 4.275172496447350069e-03 4.393791683193670750e+00 5.840700000000000000e+05 2.395348504134735546e-01
2.451600000000000000e+04 4.377159499211603737e-03 4.538622179030451065e+00 5.802850000000000000e+05 2.468836297372764554e-01
2.451800000000000000e+04 4.356355762732898665e-03 4.463108681880176398e+00 5.800720000000000000e+05 2.433262186566146901e-01
2.452000000000000000e+04 4.353585671114554648e-03 4.433882822381442601e+00 5.797520000000000000e+05 2.534523512525335698e-01
2.452200000000000000e+04 4.412729092603475886e-03 4.437245311608933207e+00 5.794600000000000000e+05 2.477266852164954070e-01
2.452400000000000000e+04 4.315248586502600653e-03 4.383209440176041305e+00 5.818900000000000000e+05 2.442349002980417627e-01
2.452600000000000000e+04 4.377747974449025352e-03 4.326047173635833687e+00 5.786080000000000000e+05 2.446388180006465740e-01
2.452800000000000000e+04 4.520371936341262796e-03 4.386428523098520493e+00 5.782710000000000000e+05 2.493072756434187298e-01
2.453000000000000000e+04 4.316870398726577358e-03 4.348350876269684306e+00 5.779650000000000000e+05 2.504130622953403829e-01
2.453200000000000000e+04 4.321434383797378292e-03 4.339314306109142372e+00 5.775860000000000000e+05 2.556170364997592537e-01
2.453400000000000000e+04 4.463125954714082175e-03 4.320676631880164820e+00 5.773980000000000000e+05 2.423957454198971684e-01
2.453600000000000000e+04 4.306027745720827568e-03 4.339710846836354996e+00 5.770980000000000000e+05 2.554284781240396263e-01
2.453800000000000000e+04 4.490703896162451941e-03 4.407072319305100905e+00 5.767470000000000000e+05 2.466838976883983792e-01
2.454000000000000000e+04 4.406968529835996080e-03 4.326260165837843452e+00 5.761330000000000000e+05 2.451785890741476071e-01
2.454200000000000000e+04 4.430196189440803282e-03 4.337950370805265798e+00 5.758210000000000000e+05 2.546226753970023959e-01
2.454400000000000000e+04 4.292688011396207995e-03 4.391939642899863827e+00 5.756300000000000000e+05 2.435683063833641027e-01
2.454600000000000000e+04 4.363951087598798469e-03 4.373082429842136243e+00 5.753960000000000000e+05 2.362247607499173563e-01
2.454800000000000000e+04 4.305428038839263435e-03 4.479803413391659106e+00 5.750880000000000000e+05 2.458271455175217723e-01
2.455000000000000000e+04 4.488416232757443808e-03 4.614181761883442867e+00 5.748130000000000000e+05 2.481985959341040660e-01
2.455200000000000000e+04 4.322876950343503347e-03 4.486955867170813406e+00 5.743860000000000000e+05 2.392296996063845993e-01
2.455400000000000000e+04 4.210885906952655487e-03 4.512544159897272422e+00 5.737510000000000000e+05 2.472753963306426050e-01
2.455600000000000000e+04 4.229442919954394704e-03 4.399499684682058209e+00 5.735980000000000000e+05 2.421621758236744137e-01
2.455800000000000000e+04 4.325900807792200896e-03 4.534912549200730503e+00 5.732910000000000000e+05 2.495009870338625591e-01
2.456000000000000000e+04 4.118363260222642798e-03 4.535451266820204275e+00 5.732860000000000000e+05 2.563126864383268311e-01
2.456200000000000000e+04 4.280472178676554898e-03 4.561924320014005829e+00 5.728340000000000000e+05 2.449201653366140652e-01
2.456400000000000000e+04 4.275042278718073525e-03 4.588774980370075696e+00 5.723920000000000000e+05 2.379544511826547082e-01
2.456600000000000000e+04 4.169927607121898250e-03 4.528026826685250583e+00 5.724320000000000000e+05 2.464271965535129449e-01
2.456800000000000000e+04 4.222285137066978528e-03 4.513922996926887699e+00 5.722020000000000000e+05 2.553846551279486121e-01
2.457000000000000000e+04 4.202937857061618196e-03 4.546035193608836344e+00 5.715050000000000000e+05 2.446378518807750257e-01
2.457200000000000000e+04 4.227326080482125305e-03 4.504726896895478561e+00 5.708100000000000000e+05 2.371278723112892617e-01
2.457400000000000000e+04 4.240925190850414889e-03 4.566400642359585760e+00 5.708660000000000000e+05 2.344643412974292407e-01
2.457600000000000000e+04 4.308901615750456229e-03 4.607105618343109832e+00 5.704470000000000000e+05 2.493859500353330927e-01
2.457800000000000000e+04 4.339401979437588000e-03 4.487188045973547368e+00 5.728900000000000000e+05 2.374448410420998967e-01
2.458000000000000000e+04 4.560871305483583937e-03 4.559220981543592899e+00 5.696280000000000000e+05 2.540793119839248604e-01
2.458200000000000000e+04 4.418639775485332447e-03 4.517350487668197800e+00 5.694060000000000000e+05 2.373788530648354989e-01
2.458400000000000000e+04 4.319840346852098396e-03 4.512771932449024526e+00 5.692340000000000000e+05 2.535519141821160338e-01
2.458600000000000000e+04 4.117396260234772697e-03 4.458529593023806470e+00 5.746350000000000000e+05 2.444581275527565323e-01
2.458800000000000000e+04 4.382299479765167788e-03 4.508925127632156915e+00 5.743560000000000000e+05 2.465814379029939996e-01
2.459000000000000000e+04 4.241785244373180198e-03 4.482974471069357314e+00 5.738150000000000000e+05 2.490848852868248198e-01
2.459200000000000000e+04 4.266147350207616026e-03 4.509896287418957428e+00 5.710070000000000000e+05 2.391138169723076856e-01
2.459400000000000000e+04 4.318177034734826426e-03 4.396751086902212613e+00 5.701480000000000000e+05 2.427315219430671023e-01
2.459600000000000000e+04 4.245029741358265565e-03 4.424299188174914299e+00 5.736120000000000000e+05 2.576563716433131757e-01
2.459800000000000000e+04 4.334496062483762270e-03 4.450731008987483861e+00 5.730770000000000000e+05 2.357069580781148144e-01
2.460000000000000000e+04 4.499342822196990971e-03 4.415883120247602101e+00 5.698610000000000000e+05 2.456485194450546694e-01
2.460200000000000000e+04 4.229310102571304762e-03 4.519685716176865320e+00 5.693600000000000000e+05 2.401639031673447333e-01
2.460400000000000000e+04 4.520005438131542014e-03 4.609320160448674208e+00 5.663710000000000000e+05 2.468382858503538058e-01
2.460600000000000000e+04 4.539772237763114830e-03 4.587118884264764773e+00 5.687510000000000000e+05 2.554295016071061464e-01
2.460800000000000000e+04 4.501009119910194013e-03 4.436148236900688602e+00 5.683170000000000000e+05 2.478260885568126237e-01
2.461000000000000000e+04 4.435097465046871495e-03 4.528249278696743652e+00 6.567820000000000000e+05 2.419319038362394703e-01
2.461200000000000000e+04 4.346507095567567203e-03 4.433929854493101175e+00 6.525660000000000000e+05 2.547364976561920513e-01
2.461400000000000000e+04 4.422369317409398023e-03 4.474113167942067371e+00 6.531460000000000000e+05 2.632668553198052597e-01
2.461600000000000000e+04 4.457359558584662179e-03 4.541317612949605120e+00 6.529460000000000000e+05 2.424181885162016714e-01
2.461800000000000000e+04 4.577109966921550852e-03 4.515718691323332479e+00 6.556910000000000000e+05 2.502929228743719370e-01
2.462000000000000000e+04 4.472873572919717350e-03 4.613039445129192728e+00 6.491880000000000000e+05 2.470449479038694662e-01
2.462200000000000000e+04 4.454810765317780523e-03 4.588617717100802906e+00 6.527000000000000000e+05 2.464020809737794138e-01
2.462400000000000000e+04 4.540282721611269522e-03 4.573367953131968200e+00 6.487900000000000000e+05 2.438619990506906143e-01
2.462600000000000000e+04 4.529926947600058408e-03 4.640047711682844245e+00 6.551030000000000000e+05 2.385811132666562917e-01
2.462800000000000000e+04 4.429997940070452660e-03 4.684115851080846049e+00 6.484010000000000000e+05 2.351277005588101321e-01
2.463000000000000000e+04 4.573215365074752813e-03 4.660967243889424516e+00 6.514040000000000000e+05 2.466526537640988948e-01
2.463200000000000000e+04 4.424313065863212484e-03 4.658454452288485648e+00 6.508620000000000000e+05 2.544432946318917477e-01
2.463400000000000000e+04 4.456180902308267723e-03 4.614004783056818937e+00 6.499770000000000000e+05 2.386730570271342333e-01
2.463600000000000000e+04 4.440318081210791086e-03 4.675435306057895701e+00 6.500020000000000000e+05 2.504203597740415344e-01
2.463800000000000000e+04 4.517127828469469364e-03 4.636550388226722497e+00 6.468390000000000000e+05 2.424345878862376458e-01
2.464000000000000000e+04 4.517847990163385494e-03 4.697885706707435993e+00 6.502070000000000000e+05 2.639742271018856168e-01
2.464200000000000000e+04 4.437860543482019006e-03 4.746078475870853630e+00 6.488660000000000000e+05 2.445594249937509956e-01
2.464400000000000000e+04 4.519216031512945410e-03 4.761660647574636585e+00 6.523810000000000000e+05 2.487436306014717824e-01
2.464600000000000000e+04 4.574396307109899681e-03 4.774452938265302038e+00 6.497480000000000000e+05 2.436518631577190841e-01
2.464800000000000000e+04 4.403569663474361795e-03 4.699914876947860698e+00 6.486590000000000000e+05 2.428473187420237545e-01
2.465000000000000000e+04 4.412458343944284690e-03 4.782144872920539136e+00 6.507420000000000000e+05 2.499128233158353363e-01
2.465200000000000000e+04 4.477173385568221538e-03 4.771271599352399306e+00 6.472250000000000000e+05 2.412777920522171382e-01
2.465400000000000000e+04 4.343949916033885625e-03 4.736100145012249740e+00 6.473700000000000000e+05 2.562777303897382786e-01
2.465600000000000000e+04 4.533434588690206206e-03 4.807953386723245792e+00 6.439130000000000000e+05 2.430881390659759000e-01
2.465800000000000000e+04 4.455422708232561688e-03 4.828205554029593394e+00 6.498190000000000000e+05 2.419289841322546375e-01
2.466000000000000000e+04 4.594309822303933692e-03 4.800304179689187656e+00 6.458980000000000000e+05 2.460443846115407118e-01
2.466200000000000000e+04 4.614986096126125897e-03 4.873757876225872643e+00 6.487420000000000000e+05 2.420219392973380901e-01
2.466400000000000000e+04 4.452864947725968837e-03 4.777441473649187920e+00 6.485930000000000000e+05 2.468369398223660138e-01
2.466600000000000000e+04 4.458648604833590282e-03 4.792305671169982517e+00 6.487830000000000000e+05 2.533845225841588333e-01
2.466800000000000000e+04 4.694677950345890922e-03 4.803546229063186068e+00 6.486510000000000000e+05 2.516283639159261898e-01
2.467000000000000000e+04 4.448406454973890395e-03 4.724472078003026709e+00 6.477240000000000000e+05 2.470193405518004426e-01
2.467200000000000000e+04 4.590575121422705608e-03 4.734052235461482461e+00 6.479730000000000000e+05 2.435321577233515722e-01
2.467400000000000000e+04 4.453062824293984451e-03 4.809066951055841699e+00 6.471720000000000000e+05 2.393205278527608670e-01
2.467600000000000000e+04 4.422234284512737736e-03 4.734482707589625861e+00 6.440860000000000000e+05 2.468452339917225347e-01
2.467800000000000000e+04 4.473662266776270123e-03 4.739953412756468865e+00 6.431280000000000000e+05 2.526826010667770350e-01
2.468000000000000000e+04 4.445571213679081965e-03 4.815751767102036673e+00 6.462460000000000000e+05 2.575300912643891382e-01
2.468200000000000000e+04 4.481392407477622665e-03 4.834582570734448304e+00 6.456870000000000000e+05 2.463752646237305499e-01
2.468400000000000000e+04 4.460777262225671703e-03 4.829966135707286057e+00 6.428690000000000000e+05 2.447449621003623121e-01
2.468600000000000000e+04 4.441582485381119320e-03 4.767825961957550263e+00 6.424600000000000000e+05 2.446034566405571320e-01
2.468800000000000000e+04 4.443688015030908267e-03 4.808171889311072533e+00 6.449810000000000000e+05 2.502627569124394324e-01
2.469000000000000000e+04 4.451903085242578731e-03 4.709692353131532450e+00 6.439440000000000000e+05 2.495244478434677782e-01
2.469200000000000000e+04 4.642412282520163788e-03 4.806397214998951561e+00 6.440890000000000000e+05 2.526139636828754198e-01
2.469400000000000000e+04 4.597847922178025307e-03 4.790611009185295366e+00 6.437730000000000000e+05 2.488549320094450290e-01
2.469600000000000000e+04 4.585354228322037311e-03 4.833820233450829562e+00 6.432510000000000000e+05 2.430951255611487616e-01
2.469800000000000000e+04 4.300978830818993903e-03 4.796267483393344300e+00 6.427240000000000000e+05 2.438123490612532918e-01
2.470000000000000000e+04 4.625470344585537637e-03 4.747742455325922428e+00 6.434220000000000000e+05 2.428023695892485845e-01
2.470200000000000000e+04 4.477283843794420057e-03 4.838273416251753112e+00 6.426710000000000000e+05 2.433617887954872272e-01
2.470400000000000000e+04 4.599944060581496325e-03 4.795615618829368820e+00 6.422620000000000000e+05 2.419756054134181433e-01
2.470600000000000000e+04 4.582698843542043141e-03 4.793034780938248751e+00 6.415810000000000000e+05 2.538592385712946098e-01
2.470800000000000000e+04 4.549127132739661308e-03 4.779122918677015441e+00 6.416740000000000000e+05 2.365194617522302922e-01
2.471000000000000000e+04 4.583365111136914610e-03 4.913329758911624268e+00 6.411390000000000000e+05 2.517081490978331781e-01
2.471200000000000000e+04 4.511302065397603152e-03 4.862524390254881368e+00 6.406790000000000000e+05 2.360960081135967947e-01
2.471400000000000000e+04 4.427937722929632669e-03 4.919024963736599254e+00 6.403570000000000000e+05 2.388125751324323420e-01
2.471600000000000000e+04 4.379784577824729318e-03 4.853945979595913229e+00 6.392510000000000000e+05 2.464153182176664347e-01
2.471800000000000000e+04 4.590799779307394232e-03 4.928002843972588920e+00 6.392470000000000000e+05 2.460986096399258305e-01
2.472000000000000000e+04 4.460883093040175079e-03 4.801274672465735804e+00 6.393220000000000000e+05 2.472772042996578545e-01
2.472200000000000000e+04 4.514816569222502955e-03 4.846474928207315180e+00 6.387540000000000000e+05 2.398379079801403191e-01
2.472400000000000000e+04 4.691818389343127560e-03 4.804400137939896176e+00 6.378960000000000000e+05 2.324933631099716236e-01
2.472600000000000000e+04 4.334924815659653950e-03 4.909254872480944165e+00 6.376810000000000000e+05 2.424664738240391859e-01
2.472800000000000000e+04 4.590430197068339456e-03 4.865627275524574635e+00 6.374600000000000000e+05 2.430890978652679724e-01
2.473000000000000000e+04 4.487575427341948010e-03 4.775409546328925892e+00 6.365710000000000000e+05 2.466564754099258294e-01
2.473200000000000000e+04 4.453504867366225341e-03 4.886219239323488672e+00 6.368690000000000000e+05 2.457214052171298457e-01
2.473400000000000000e+04 4.536987210886959943e-03 4.771881350352914275e+00 6.360390000000000000e+05 2.467019435728453058e-01
2.473600000000000000e+04 4.637615268158906852e-03 4.808465255965375995e+00 6.355890000000000000e+05 2.533251631920724889e-01
2.473800000000000000e+04 4.537822287821549096e-03 4.820250334118934887e+00 6.362730000000000000e+05 2.486816673869129135e-01
2.474000000000000000e+04 4.666511235473997862e-03 4.928701935127841161e+00 6.355100000000000000e+05 2.571229228827338065e-01
2.474200000000000000e+04 4.614539682371552459e-03 4.929033464451695323e+00 6.341470000000000000e+05 2.394803787806631667e-01
2.474400000000000000e+04 4.577048935375735428e-03 4.871500991227730282e+00 6.342550000000000000e+05 2.410425562000583222e-01
2.474600000000000000e+04 4.523064141839744194e-03 4.844371330745424586e+00 6.340870000000000000e+05 2.430227735098687836e-01
2.474800000000000000e+04 4.618226665123951157e-03 4.931555492199787949e+00 6.339950000000000000e+05 2.585519657244084724e-01
2.475000000000000000e+04 4.510540100375478277e-03 4.853496874206014056e+00 6.332320000000000000e+05 2.356163495577509037e-01
2.475200000000000000e+04 4.594541818485019073e-03 4.897459645317273846e+00 6.327630000000000000e+05 2.452888311825718037e-01
2.475400000000000000e+04 4.711767854593726899e-03 4.961002300645962038e+00 6.328440000000000000e+05 2.547634854242603053e-01
2.475600000000000000e+04 4.558963315953987010e-03 4.855167408270363971e+00 6.320170000000000000e+05 2.341876072612110171e-01
2.475800000000000000e+04 4.623125752247899886e-03 4.938199255406745536e+00 6.317140000000000000e+05 2.425202268269923411e-01
2.476000000000000000e+04 4.612593561515103413e-03 5.027192019576641080e+00 6.314910000000000000e+05 2.472170076041870779e-01
2.476200000000000000e+04 4.510591459116351266e-03 4.888631560900135398e+00 6.313000000000000000e+05 2.454101714418617519e-01
2.476400000000000000e+04 4.526060402102930966e-03 4.974801705317479339e+00 6.312720000000000000e+05 2.325707484733065267e-01
2.476600000000000000e+04 4.747156777251878082e-03 4.933494087328955224e+00 6.314780000000000000e+05 2.443844020416231499e-01
2.476800000000000000e+04 4.562310570822904546e-03 5.023667689153598737e+00 6.302370000000000000e+05 2.453064362760198069e-01
2.477000000000000000e+04 4.615117199045466051e-03 5.006567053569969339e+00 6.298900000000000000e+05 2.681023075702881342e-01
2.477200000000000000e+04 4.760149579434335559e-03 5.120956430753436983e+00 6.260500000000000000e+05 2.439888802611654695e-01
2.477400000000000000e+04 4.662477797161175552e-03 5.056210271545771739e+00 6.291190000000000000e+05 2.452498888388950915e-01
2.477600000000000000e+04 4.593102283204764276e-03 4.975368989492463534e+00 6.250020000000000000e+05 2.480231161299165932e-01
2.477800000000000000e+04 4.535436147742674326e-03 4.980278562150394883e+00 6.285300000000000000e+05 2.432884101553431100e-01
2.478000000000000000e+04 4.552030482343460624e-03 5.042899058278506708e+00 6.278730000000000000e+05 2.381382575034884097e-01
2.478200000000000000e+04 4.667746939706249841e-03 5.053115387575249251e+00 6.280150000000000000e+05 2.460256997689667380e-01
2.478400000000000000e+04 4.780437285913431179e-03 5.233066858688176559e+00 6.278610000000000000e+05 2.347357909135682763e-01
2.478600000000000000e+04 4.638141630276616627e-03 5.206929279143900580e+00 6.267980000000000000e+05 2.568209467336746155e-01
2.478800000000000000e+04 4.647830320051922828e-03 5.170615921496080958e+00 6.264970000000000000e+05 2.362370137561989880e-01
2.479000000000000000e+04 4.796836908876601219e-03 5.309412667960391019e+00 6.234960000000000000e+05 2.476571752928963255e-01
2.479200000000000000e+04 4.610629877219839939e-03 5.191282743941097344e+00 6.257490000000000000e+05 2.449924132739096372e-01
2.479400000000000000e+04 4.848009883730651504e-03 5.321822658276738061e+00 6.247780000000000000e+05 2.499798379673675575e-01
2.479600000000000000e+04 4.644813126343272890e-03 5.270131699254038793e+00 6.188110000000000000e+05 2.381959918452450919e-01
2.479800000000000000e+04 4.828193204337763444e-03 5.330161163481988318e+00 6.243020000000000000e+05 2.513127063738126998e-01
2.480000000000000000e+04 4.861674494058901286e-03 5.339853524483279656e+00 6.238120000000000000e+05 2.458503116957064250e-01
2.480200000000000000e+04 4.694793331382346967e-03 5.239292270772551774e+00 6.233240000000000000e+05 2.532010844983936249e-01
2.480400000000000000e+04 4.852294438345988031e-03 5.429695780707709751e+00 6.231470000000000000e+05 2.567665276390789231e-01
2.480600000000000000e+04 4.888718592047086066e-03 5.400255482972748489e+00 6.228400000000000000e+05 2.465940500849074513e-01
2.480800000000000000e+04 5.012467831208345694e-03 5.391985911094718809e+00 6.225920000000000000e+05 2.550011876967875346e-01
2.481000000000000000e+04 4.669775603800782951e-03 5.307741709905925198e+00 6.220290000000000000e+05 2.379256134365803632e-01
2.481200000000000000e+04 4.658550786969224179e-03 5.264482166356980741e+00 6.217000000000000000e+05 2.398196190884231693e-01
2.481400000000000000e+04 4.823503192939533959e-03 5.323056509786414203e+00 6.178440000000000000e+05 2.540752283590255178e-01
2.481600000000000000e+04 4.846817137536803786e-03 5.358179829888617185e+00 6.184040000000000000e+05 2.456351534170125306e-01
2.481800000000000000e+04 4.828853686777014736e-03 5.373470965375171104e+00 6.149060000000000000e+05 2.382273557835495881e-01
2.482000000000000000e+04 4.951968414790284753e-03 5.410411094365151108e+00 6.146430000000000000e+05 2.475895254873392570e-01
2.482200000000000000e+04 4.839279362732640082e-03 5.401620221711214143e+00 6.146490000000000000e+05 2.550019020062135322e-01
2.482400000000000000e+04 4.888713096128449211e-03 5.484628369496141964e+00 6.140940000000000000e+05 2.394492560102882417e-01
2.482600000000000000e+04 4.752485847747258546e-03 5.411483642973170305e+00 6.196360000000000000e+05 2.456049186367812998e-01
2.482800000000000000e+04 5.029332374436607661e-03 5.403620573796968252e+00 6.158770000000000000e+05 2.474705452040507625e-01
2.483000000000000000e+04 4.791878303798555172e-03 5.453571034867657374e+00 6.123220000000000000e+05 2.420400717779586097e-01
2.483200000000000000e+04 4.981106219427115268e-03 5.433054461876623442e+00 6.121390000000000000e+05 2.450712124170182915e-01
2.483400000000000000e+04 4.982519854327488451e-03 5.460072978341661276e+00 6.158030000000000000e+05 2.493605214305669171e-01
2.483600000000000000e+04 5.000939337176994910e-03 5.425213697493804332e+00 6.113590000000000000e+05 2.397090816622149123e-01
2.483800000000000000e+04 4.925806802457832409e-03 5.374083815621512272e+00 6.111670000000000000e+05 2.419656635819873169e-01
2.484000000000000000e+04 5.014667388549490755e-03 5.524852884673501663e+00 6.111850000000000000e+05 2.494424159227298099e-01
2.484200000000000000e+04 5.107648824465614926e-03 5.354941822996112322e+00 6.133790000000000000e+05 2.602076012001758865e-01
2.484400000000000000e+04 5.022267382143913265e-03 5.492314995983015535e+00 6.101560000000000000e+05 2.386757668936995980e-01
2.484600000000000000e+04 4.985904913871236702e-03 5.449802367602092801e+00 6.099610000000000000e+05 2.532009741349427467e-01
2.484800000000000000e+04 5.033338890433952315e-03 5.399707427874846033e+00 6.097280000000000000e+05 2.489475173983308753e-01
