Energy fluotot bragg Monitor highharm
2.484800000000000000e+04 7.072320888861270173e-03 2.056428346328683432e+01 8.103460000000000000e+05 7.462279540357356078e-01
2.485000000000000000e+04 7.414423192454785462e-03 2.112335449074018712e+01 8.104090000000000000e+05 7.613400742256470899e-01
2.485200000000000000e+04 7.330121152464503034e-03 2.082658923993250966e+01 8.070510000000000000e+05 7.388559182807622472e-01
2.485400000000000000e+04 7.146682944095740508e-03 2.135324617750668352e+01 8.064570000000000000e+05 7.596088211866652840e-01
2.485600000000000000e+04 7.145141790336069845e-03 2.083990120622372189e+01 8.082950000000000000e+05 7.471622136093647448e-01
2.485800000000000000e+04 7.427411522036837452e-03 2.098093007928313014e+01 8.055870000000000000e+05 7.452660473422864085e-01
2.486000000000000000e+04 7.071949480312253629e-03 2.066970274735201585e+01 8.048770000000000000e+05 7.236692517470731945e-01
2.486200000000000000e+04 7.381046400086526023e-03 2.088468325978810114e+01 8.069080000000000000e+05 7.452262772379076861e-01
2.486400000000000000e+04 7.124223894237878899e-03 2.084801092390616972e+01 8.038030000000000000e+05 7.476339022893325748e-01
2.486600000000000000e+04 7.003767312044579564e-03 2.028049379180851730e+01 8.038950000000000000e+05 7.155776495785060032e-01
2.486800000000000000e+04 6.664999671556395139e-03 2.003438003637973708e+01 8.033650000000000000e+05 7.267265302705980812e-01
2.487000000000000000e+04 6.920571224335868819e-03 2.006284137039704873e+01 8.026900000000000000e+05 7.308326882257484280e-01
2.487200000000000000e+04 7.038459796707541467e-03 2.021444856993999295e+01 8.025060000000000000e+05 7.220835714246413017e-01
2.487400000000000000e+04 7.001997551495257703e-03 2.016056470488619823e+01 8.015720000000000000e+05 7.055394684451817833e-01
2.487600000000000000e+04 7.072653934454165882e-03 2.032130308894259585e+01 8.010140000000000000e+05 7.400760666772562280e-01
2.487800000000000000e+04 6.975871763700127251e-03 2.025660424042716201e+01 8.005060000000000000e+05 7.192067030873360300e-01
2.488000000000000000e+04 6.815803917979919128e-03 2.023313617259331920e+01 8.000890000000000000e+05 7.373711124131554495e-01
2.488200000000000000e+04 7.046330843685970867e-03 2.008107904597844495e+01 7.996950000000000000e+05 7.197885070486614856e-01
2.488400000000000000e+04 6.967836181572689865e-03 2.007012913612711813e+01 7.997420000000000000e+05 7.398010864659545494e-01
2.488600000000000000e+04 6.871962661131304773e-03 1.995260654753396068e+01 8.012920000000000000e+05 7.400526797264332934e-01
2.488800000000000000e+04 6.838692897623553126e-03 1.966665483999512531e+01 7.984380000000000000e+05 7.203889410733715915e-01
2.489000000000000000e+04 6.800814516322351705e-03 2.019184864410780023e+01 7.989280000000000000e+05 7.363362623011796559e-01
2.489200000000000000e+04 6.895809737668260817e-03 1.958999972762544672e+01 7.998390000000000000e+05 7.316463962750174854e-01
2.489400000000000000e+04 6.780561948420170577e-03 1.978306300933425987e+01 7.970440000000000000e+05 7.214475479479594000e-01
2.489600000000000000e+04 6.866449347804850188e-03 1.998109368556225718e+01 7.937510000000000000e+05 7.412347844250533058e-01
2.489800000000000000e+04 6.791986172136481141e-03 1.994649132909293243e+01 7.958340000000000000e+05 7.389467062453539681e-01
2.490000000000000000e+04 6.940782744857698465e-03 1.994872317100416481e+01 7.982650000000000000e+05 7.380190222669757993e-01
2.490200000000000000e+04 6.996717565354145831e-03 2.012409233574919298e+01 7.982480000000000000e+05 7.272832819728067832e-01
2.490400000000000000e+04 6.747187744611150492e-03 2.011490023883558820e+01 7.976270000000000000e+05 7.309750239886877443e-01
2.490600000000000000e+04 6.855311159877274831e-03 2.001923272424705758e+01 7.942430000000000000e+05 7.110887008967584633e-01
2.490800000000000000e+04 7.041755066785412506e-03 2.003354280761291051e+01 7.946480000000000000e+05 7.241024661477460933e-01
2.491000000000000000e+04 6.979144548081590155e-03 2.023866072459026100e+01 7.938740000000000000e+05 7.396648689260170162e-01
2.491200000000000000e+04 6.796921710428880693e-03 2.013313754516097376e+01 7.929220000000000000e+05 7.514585315989836811e-01
2.491400000000000000e+04 6.938795982119682661e-03 2.028252724407253282e+01 7.928600000000000000e+05 7.562638146371862824e-01
2.491600000000000000e+04 7.243854660647757945e-03 2.031047640259988896e+01 7.896230000000000000e+05 7.375380549743010272e-01
2.491800000000000000e+04 6.949649457887794972e-03 2.028084325692427115e+01 7.942790000000000000e+05 7.432313145962726741e-01
2.492000000000000000e+04 7.027008630236827522e-03 2.055412629277336478e+01 7.914960000000000000e+05 7.501225052316680131e-01
2.492200000000000000e+04 7.060519836683565656e-03 2.051223082107387086e+01 7.914030000000000000e+05 7.400405419530966533e-01
2.492400000000000000e+04 6.957920811439106262e-03 2.027777794703554903e+01 7.929610000000000000e+05 7.359139180843112804e-01
2.492600000000000000e+04 6.983810521732858323e-03 2.067156253004188926e+01 7.897130000000000000e+05 7.271574133658422756e-01
2.492800000000000000e+04 6.991704140780229115e-03 2.039976799484126602e+01 7.921300000000000000e+05 7.493564951155207154e-01
2.493000000000000000e+04 7.120694714651870129e-03 2.040089456772678034e+01 7.891120000000000000e+05 7.577048296914669079e-01
2.493200000000000000e+04 6.980628229227849382e-03 2.039859141253768726e+01 7.887900000000000000e+05 7.325073665335350981e-01
2.493400000000000000e+04 6.947815046266940346e-03 2.028925136238121496e+01 7.906570000000000000e+05 7.517089185561316445e-01
2.493600000000000000e+04 7.033897690650720534e-03 2.031529680644090874e+01 7.911030000000000000e+05 7.271202013051901725e-01
2.493800000000000000e+04 7.168235019812281388e-03 2.065533906553010368e+01 7.900480000000000000e+05 7.519990310493452901e-01
2.494000000000000000e+04 7.001660921176156016e-03 2.058794220106048556e+01 7.894770000000000000e+05 7.311031059540940014e-01
2.494200000000000000e+04 7.109335956555763898e-03 2.102747451691726255e+01 7.861970000000000000e+05 7.427326836948635602e-01
2.494400000000000000e+04 7.013762636929329365e-03 2.105073797043464978e+01 7.864610000000000000e+05 7.443225678145667379e-01
2.494600000000000000e+04 7.062401643126289472e-03 2.116403041616252523e+01 7.831400000000000000e+05 7.534012883205196687e-01
2.494800000000000000e+04 7.415735206585812381e-03 2.081399120096346778e+01 7.849980000000000000e+05 7.393117072477038976e-01
2.495000000000000000e+04 7.331333639353781496e-03 2.104227472443594138e+01 7.815410000000000000e+05 7.363052697958932802e-01
2.495200000000000000e+04 7.075967115685606774e-03 2.052150778861271974e+01 7.816480000000000000e+05 7.269779288919854254e-01
2.495400000000000000e+04 7.149644281929751384e-03 2.067779944397174674e+01 7.816030000000000000e+05 7.396050466877270857e-01
2.495600000000000000e+04 7.061845846641864009e-03 2.044271311738494035e+01 7.782550000000000000e+05 7.199184760952527240e-01
2.495800000000000000e+04 7.148841033121155521e-03 2.049708703195791060e+01 7.829930000000000000e+05 7.344259793973901829e-01
2.496000000000000000e+04 7.076641120405450201e-03 2.030341423041356208e+01 7.827670000000000000e+05 7.302794117105012583e-01
2.496200000000000000e+04 6.938091658525064737e-03 2.035348257852562526e+01 7.799560000000000000e+05 7.373846090451315893e-01
2.496400000000000000e+04 6.962670338967472811e-03 2.059437988474901005e+01 7.775410000000000000e+05 7.581858175732505423e-01
2.496600000000000000e+04 7.073958930867210552e-03 2.026096522785367782e+01 7.821620000000000000e+05 7.608953327395503452e-01
2.496800000000000000e+04 6.865185744627850910e-03 2.051448461731019890e+01 7.793210000000000000e+05 7.617510684446805458e-01
2.497000000000000000e+04 6.871745603020911267e-03 2.023336528604999529e+01 7.813970000000000000e+05 7.527351252897891420e-01
2.497200000000000000e+04 7.038829182779247386e-03 2.021475078032376160e+01 7.832970000000000000e+05 7.578129846349835885e-01
2.497400000000000000e+04 6.959837917966088527e-03 2.025294951523925846e+01 7.853990000000000000e+05 7.400476388411978412e-01
2.497600000000000000e+04 7.201760269994007813e-03 2.038746121400687272e+01 7.874840000000000000e+05 7.651021507591992954e-01
2.497800000000000000e+04 6.965106331447984064e-03 2.012163933969210561e+01 7.869330000000000000e+05 7.526742192200898129e-01
2.498000000000000000e+04 7.239265364516599133e-03 2.057018744809441557e+01 7.816330000000000000e+05 7.787332065409987569e-01
2.498200000000000000e+04 7.059395762910529448e-03 2.050896263554775700e+01 7.868450000000000000e+05 7.631756895489654191e-01
2.498400000000000000e+04 7.163406908730896722e-03 2.067570547230036127e+01 7.810380000000000000e+05 7.566221621403059761e-01
2.498600000000000000e+04 7.137626678625955123e-03 2.048933317409194288e+01 7.858080000000000000e+05 7.662986620229857992e-01
2.498800000000000000e+04 7.151164085058043726e-03 2.063059206204460594e+01 7.826830000000000000e+05 7.911349662376517822e-01
2.499000000000000000e+04 7.137172009660838756e-03 2.058971533872565729e+01 7.854970000000000000e+05 7.750865114827216740e-01
2.499200000000000000e+04 7.233560699049254236e-03 2.072731849402859794e+01 7.825690000000000000e+05 7.952132056369888291e-01
2.499400000000000000e+04 7.095084783492296848e-03 2.042050556017950314e+01 7.791880000000000000e+05 7.668072209013003793e-01
2.499600000000000000e+04 7.136381453445168367e-03 2.058224544767731601e+01 7.814800000000000000e+05 7.811613557587158141e-01
2.499800000000000000e+04 6.989708825367813884e-03 2.068069240770216410e+01 7.808280000000000000e+05 7.947993608381246355e-01
2.500000000000000000e+04 7.002140673422577698e-03 2.035822900002790092e+01 7.777660000000000000e+05 7.763544085243014869e-01
