    Energy     Int_t       n(0,0)      Intn(0,0)    n_l(0)      Intn_l(0)      n(1,-1)     Intn(1,-1)    n(1,0)      Intn(1,0)     n(1,1)      Intn(1,1)    n_l(1)      Intn_l(1)      n(2,-2)     Intn(2,-2)    n(2,-1)     Intn(2,-1)    n(2,0)      Intn(2,0)     n(2,1)      Intn(2,1)     n(2,2)      Intn(2,2)    n_l(2)      Intn_l(2)  
  -39.5000  1.36910E-03  3.87567E-05  2.97829E-05  7.75135E-05  5.95659E-05  1.11862E-04  1.61176E-04  1.11473E-04  1.61084E-04  1.11862E-04  1.61176E-04  6.70394E-04  9.66870E-04  5.53881E-05  3.43797E-05  5.49536E-05  3.41531E-05  5.51618E-05  3.42689E-05  5.49536E-05  3.41531E-05  5.53881E-05  3.43797E-05  5.51690E-04  3.42669E-04
  -39.0000  1.41664E-03  3.91585E-05  3.12220E-05  7.83169E-05  6.24440E-05  1.07949E-04  1.65143E-04  1.07534E-04  1.65035E-04  1.07949E-04  1.65143E-04  6.46861E-04  9.90641E-04  5.70745E-05  3.64772E-05  5.66185E-05  3.62338E-05  5.68338E-05  3.63575E-05  5.66185E-05  3.62338E-05  5.70744E-05  3.64772E-05  5.68439E-04  3.63559E-04
  -38.5000  1.46406E-03  3.95965E-05  3.26771E-05  7.91929E-05  6.53543E-05  1.04321E-04  1.68976E-04  1.03881E-04  1.68853E-04  1.04321E-04  1.68976E-04  6.25046E-04  1.01361E-03  5.88460E-05  3.86397E-05  5.83674E-05  3.83788E-05  5.85895E-05  3.85107E-05  5.83674E-05  3.83788E-05  5.88460E-05  3.86397E-05  5.86033E-04  3.85095E-04
  -38.0000  1.51145E-03  4.00731E-05  3.41498E-05  8.01463E-05  6.82996E-05  1.00958E-04  1.72687E-04  1.00491E-04  1.72546E-04  1.00958E-04  1.72687E-04  6.04813E-04  1.03584E-03  6.07088E-05  4.08707E-05  6.02065E-05  4.05913E-05  6.04349E-05  4.07316E-05  6.02065E-05  4.05913E-05  6.07087E-05  4.08707E-05  6.04531E-04  4.07311E-04
  -37.5000  1.55890E-03  4.05910E-05  3.56415E-05  8.11821E-05  7.12830E-05  9.78395E-05  1.76282E-04  9.73446E-05  1.76123E-04  9.78395E-05  1.76282E-04  5.86047E-04  1.05737E-03  6.26690E-05  4.31738E-05  6.21421E-05  4.28750E-05  6.23760E-05  4.30239E-05  6.21421E-05  4.28750E-05  6.26690E-05  4.31738E-05  6.23996E-04  4.30243E-04
  -37.0000  1.60651E-03  4.11534E-05  3.71538E-05  8.23067E-05  7.43077E-05  9.49481E-05  1.79771E-04  9.44251E-05  1.79593E-04  9.49481E-05  1.79771E-04  5.68643E-04  1.07827E-03  6.47340E-05  4.55527E-05  6.41816E-05  4.52336E-05  6.44197E-05  4.53913E-05  6.41816E-05  4.52336E-05  6.47339E-05  4.55527E-05  6.44502E-04  4.53928E-04
  -36.5000  1.65436E-03  4.17641E-05  3.86886E-05  8.35282E-05  7.73773E-05  9.22684E-05  1.83162E-04  9.17166E-05  1.82964E-04  9.22684E-05  1.83162E-04  5.52507E-04  1.09858E-03  6.69120E-05  4.80117E-05  6.63336E-05  4.76713E-05  6.65740E-05  4.78378E-05  6.63336E-05  4.76713E-05  6.69119E-05  4.80117E-05  6.66130E-04  4.78408E-04
  -36.0000  1.70255E-03  4.24280E-05  4.02478E-05  8.48560E-05  8.04957E-05  8.97872E-05  1.86462E-04  8.92063E-05  1.86242E-04  8.97872E-05  1.86462E-04  5.37561E-04  1.11833E-03  6.92117E-05  5.05552E-05  6.86073E-05  5.01926E-05  6.88472E-05  5.03679E-05  6.86073E-05  5.01926E-05  6.92117E-05  5.05552E-05  6.88971E-04  5.03727E-04
  -35.5000  1.75118E-03  4.31509E-05  4.18336E-05  8.63019E-05  8.36672E-05  8.74936E-05  1.89677E-04  8.68834E-05  1.89435E-04  8.74936E-05  1.89677E-04  5.23741E-04  1.13758E-03  7.16425E-05  5.31880E-05  7.10126E-05  5.28023E-05  7.12478E-05  5.29862E-05  7.10125E-05  5.28023E-05  7.16424E-05  5.31880E-05  7.13116E-04  5.29933E-04
  -35.0000  1.80033E-03  4.39409E-05  4.34484E-05  8.78819E-05  8.68968E-05  8.53778E-05  1.92815E-04  8.47386E-05  1.92549E-04  8.53778E-05  1.92815E-04  5.10988E-04  1.15636E-03  7.42159E-05  5.59154E-05  7.35622E-05  5.55057E-05  7.37868E-05  5.56978E-05  7.35622E-05  5.55056E-05  7.42158E-05  5.59153E-05  7.38686E-04  5.57080E-04
  -34.5000  1.85012E-03  4.48084E-05  4.50951E-05  8.96169E-05  9.01902E-05  8.34325E-05  1.95881E-04  8.27655E-05  1.95591E-04  8.34325E-05  1.95881E-04  4.99261E-04  1.17470E-03  7.69443E-05  5.87430E-05  7.62705E-05  5.83085E-05  7.64754E-05  5.85082E-05  7.62704E-05  5.83085E-05  7.69443E-05  5.87430E-05  7.65810E-04  5.85223E-04
  -34.0000  1.90064E-03  4.57681E-05  4.67770E-05  9.15363E-05  9.35541E-05  8.16533E-05  1.98881E-04  8.09610E-05  1.98566E-04  8.16533E-05  1.98881E-04  4.88535E-04  1.19266E-03  7.98418E-05  6.16771E-05  7.91542E-05  6.12174E-05  7.93260E-05  6.14234E-05  7.91541E-05  6.12174E-05  7.98417E-05  6.16771E-05  7.94636E-04  6.14425E-04
  -33.5000  1.95201E-03  4.68420E-05  4.84985E-05  9.36840E-05  9.69969E-05  8.00395E-05  2.01823E-04  7.93269E-05  2.01481E-04  8.00394E-05  2.01823E-04  4.78812E-04  1.21025E-03  8.29254E-05  6.47246E-05  8.22354E-05  6.42395E-05  8.23533E-05  6.44498E-05  8.22352E-05  6.42395E-05  8.29254E-05  6.47246E-05  8.25349E-04  6.44756E-04
  -33.0000  2.00435E-03  4.80645E-05  5.02648E-05  9.61290E-05  1.00530E-04  7.85960E-05  2.04711E-04  7.78721E-05  2.04343E-04  7.85958E-05  2.04711E-04  4.70128E-04  1.22753E-03  8.62159E-05  6.78930E-05  8.55429E-05  6.73831E-05  8.55738E-05  6.75946E-05  8.55426E-05  6.73831E-05  8.62159E-05  6.78930E-05  8.58182E-04  6.76294E-04
  -32.5000  2.05782E-03  4.94929E-05  5.20836E-05  9.89859E-05  1.04167E-04  7.73379E-05  2.07553E-04  7.66191E-05  2.07159E-04  7.73377E-05  2.07553E-04  4.62589E-04  1.24453E-03  8.97386E-05  7.11908E-05  8.91169E-05  7.06581E-05  8.90066E-05  7.08656E-05  8.91166E-05  7.06581E-05  8.97386E-05  7.11908E-05  8.93435E-04  7.09127E-04
  -32.0000  2.11260E-03  5.12328E-05  5.39664E-05  1.02466E-04  1.07933E-04  7.62997E-05  2.10357E-04  7.56166E-05  2.09937E-04  7.62993E-05  2.10357E-04  4.56431E-04  1.26130E-03  9.35305E-05  7.46280E-05  9.30231E-05  7.40767E-05  9.26763E-05  7.42714E-05  9.30225E-05  7.40766E-05  9.35306E-05  7.46280E-05  9.31566E-04  7.43361E-04
  -31.5000  2.16892E-03  5.34989E-05  5.59324E-05  1.06998E-04  1.11865E-04  7.55597E-05  2.13134E-04  7.49726E-05  2.12693E-04  7.55589E-05  2.13134E-04  4.52182E-04  1.27792E-03  9.76504E-05  7.82166E-05  9.73790E-05  7.76553E-05  9.66171E-05  7.78220E-05  9.73780E-05  7.76552E-05  9.76506E-05  7.82166E-05  9.73350E-04  7.79131E-04
  -31.0000  2.22717E-03  5.67908E-05  5.80195E-05  1.13582E-04  1.16039E-04  7.53085E-05  2.15902E-04  7.49496E-05  2.15447E-04  7.53069E-05  2.15901E-04  4.51130E-04  1.29450E-03  1.02208E-04  8.19726E-05  1.02434E-04  8.14196E-05  1.00881E-04  8.15293E-05  1.02432E-04  8.14195E-05  1.02208E-04  8.19727E-05  1.02033E-03  8.16627E-04
  -30.5000  2.28812E-03  6.25346E-05  6.03176E-05  1.25069E-04  1.20635E-04  7.60972E-05  2.18698E-04  7.63034E-05  2.18251E-04  7.60934E-05  2.18698E-04  4.56988E-04  1.31129E-03  1.07479E-04  8.59224E-05  1.08853E-04  8.54199E-05  1.05586E-04  8.54095E-05  1.08848E-04  8.54196E-05  1.07480E-04  8.59225E-05  1.07649E-03  8.56188E-04
  -30.0000  2.32766E-03  7.63234E-05  6.20005E-05  1.52647E-04  1.24001E-04  8.00661E-05  2.20464E-04  8.19826E-05  2.20059E-04  8.00546E-05  2.20463E-04  4.84207E-04  1.32197E-03  1.14451E-04  8.84460E-05  1.19098E-04  8.80460E-05  1.11115E-04  8.78595E-05  1.19085E-04  8.80453E-05  1.14454E-04  8.84461E-05  1.15640E-03  8.81686E-04
  -29.9000  2.34118E-03  8.17426E-05  6.26013E-05  1.63485E-04  1.25203E-04  8.18803E-05  2.21065E-04  8.45210E-05  2.20680E-04  8.18653E-05  2.21065E-04  4.96533E-04  1.32562E-03  1.16337E-04  8.93011E-05  1.22322E-04  8.89450E-05  1.12431E-04  8.86859E-05  1.22304E-04  8.89442E-05  1.16341E-04  8.93012E-05  1.17947E-03  8.90355E-04
  -29.8000  2.35514E-03  8.91207E-05  6.32563E-05  1.78241E-04  1.26513E-04  8.44314E-05  2.21686E-04  8.80786E-05  2.21327E-04  8.44113E-05  2.21685E-04  5.13843E-04  1.32940E-03  1.18563E-04  9.01725E-05  1.26372E-04  8.98738E-05  1.13886E-04  8.95229E-05  1.26349E-04  8.98729E-05  1.18569E-04  9.01727E-05  1.20748E-03  8.99230E-04
  -29.7000  2.36970E-03  9.95963E-05  6.39883E-05  1.99193E-04  1.27977E-04  8.81332E-05  2.22334E-04  9.32332E-05  2.22013E-04  8.81057E-05  2.22333E-04  5.38944E-04  1.33336E-03  1.21314E-04  9.10641E-05  1.31694E-04  9.08418E-05  1.15555E-04  9.03722E-05  1.31663E-04  9.08406E-05  1.21323E-04  9.10644E-05  1.24310E-03  9.08366E-04
  -29.6000  2.38512E-03  1.15247E-04  6.48354E-05  2.30494E-04  1.29671E-04  9.37287E-05  2.23023E-04  1.01029E-04  2.22755E-04  9.36902E-05  2.23021E-04  5.76895E-04  1.33760E-03  1.24918E-04  9.19823E-05  1.39075E-04  9.18639E-05  1.17572E-04  9.12364E-05  1.39033E-04  9.18625E-05  1.24929E-04  9.19826E-05  1.29105E-03  9.17855E-04
  -29.5000  2.40188E-03  1.40312E-04  6.58666E-05  2.80624E-04  1.31733E-04  1.02705E-04  2.23777E-04  1.13566E-04  2.23590E-04  1.02649E-04  2.23776E-04  6.37841E-04  1.34229E-03  1.30027E-04  9.29379E-05  1.50057E-04  9.29668E-05  1.20212E-04  9.21199E-05  1.50000E-04  9.29649E-05  1.30044E-04  9.29384E-05  1.36068E-03  9.27856E-04
  -29.4000  2.42088E-03  1.84495E-04  6.72227E-05  3.68991E-04  1.34445E-04  1.18372E-04  2.24647E-04  1.35576E-04  2.24586E-04  1.18290E-04  2.24645E-04  7.44476E-04  1.34776E-03  1.38091E-04  9.39529E-05  1.67983E-04  9.42015E-05  1.24111E-04  9.30321E-05  1.67908E-04  9.41990E-05  1.38115E-04  9.39536E-05  1.47242E-03  9.38678E-04
  -29.3000  2.44428E-03  2.74151E-04  6.92376E-05  5.48302E-04  1.38475E-04  1.49358E-04  2.25745E-04  1.79604E-04  2.25906E-04  1.49249E-04  2.25742E-04  9.56423E-04  1.35479E-03  1.52856E-04  9.50764E-05  2.01228E-04  9.56805E-05  1.31010E-04  9.39950E-05  2.01156E-04  9.56775E-05  1.52887E-04  9.50773E-05  1.67827E-03  9.51013E-04
  -29.2000  2.47835E-03  5.04538E-04  7.29459E-05  1.00908E-03  1.45892E-04  2.24857E-04  2.27398E-04  2.89614E-04  2.28035E-04  2.24838E-04  2.27395E-04  1.47862E-03  1.36565E-03  1.86863E-04  9.64498E-05  2.76478E-04  9.77126E-05  1.47324E-04  9.50778E-05  2.76647E-04  9.77108E-05  1.86857E-04  9.64506E-05  2.14834E-03  9.66803E-04
  -29.1000  2.55350E-03  1.47834E-03  8.38115E-05  2.95668E-03  1.67623E-04  5.06004E-04  2.31117E-04  7.33310E-04  2.33425E-04  5.08293E-04  2.31131E-04  3.49521E-03  1.39134E-03  3.07746E-04  9.87117E-05  5.26299E-04  1.01581E-04  2.15803E-04  9.66640E-05  5.29731E-04  1.01604E-04  3.06936E-04  9.87066E-05  3.77303E-03  9.94535E-04
  -29.0000  4.05951E-03  4.56601E-02  4.19407E-04  9.13203E-02  8.38815E-04  6.60349E-03  2.79652E-04  2.36906E-02  4.07547E-04  6.71962E-03  2.80519E-04  7.40274E-02  1.93544E-03  2.36453E-03  1.16091E-04  5.11088E-03  1.39145E-04  4.86273E-03  1.32404E-04  5.14053E-03  1.39386E-04  2.29919E-03  1.15605E-04  3.95557E-02  1.28526E-03
  -28.9000  6.65885E-03  2.55573E-02  6.07250E-04  5.11146E-02  1.21450E-03  1.64863E-02  4.00824E-04  3.72169E-02  6.81087E-04  1.28584E-02  3.75026E-04  1.33123E-01  2.91387E-03  5.79847E-03  1.58709E-04  4.22419E-02  4.49617E-04  9.17333E-04  1.39147E-04  2.89299E-02  3.52017E-04  6.82201E-03  1.65746E-04  1.69419E-01  2.53047E-03
  -28.8000  6.76336E-03  1.11680E-03  6.15458E-04  2.23361E-03  1.23092E-03  7.11503E-04  4.06054E-04  8.82859E-04  6.87576E-04  7.61777E-04  3.80625E-04  4.71228E-03  2.94851E-03  4.73413E-04  1.62188E-04  1.21608E-03  4.58555E-04  1.85510E-04  1.40510E-04  1.30520E-03  3.61610E-04  4.56767E-04  1.69103E-04  7.27395E-03  2.58393E-03
  -28.7000  6.80232E-03  4.30317E-04  6.18621E-04  8.60634E-04  1.23724E-03  2.56945E-04  4.07942E-04  3.15649E-04  6.89896E-04  2.61641E-04  3.82548E-04  1.66847E-03  2.96077E-03  2.16259E-04  1.63778E-04  4.00297E-04  4.61497E-04  1.46605E-04  1.41588E-04  4.07865E-04  3.64608E-04  2.14739E-04  1.70682E-04  2.77153E-03  2.60430E-03
  -28.6000  6.82780E-03  2.49314E-04  6.20454E-04  4.98628E-04  1.24091E-03  1.59590E-04  4.09115E-04  1.87991E-04  6.91277E-04  1.60820E-04  3.83730E-04  1.01680E-03  2.96825E-03  1.68795E-04  1.65018E-04  2.49860E-04  4.63334E-04  1.36768E-04  1.42593E-04  2.51748E-04  3.66458E-04  1.68400E-04  1.71919E-04  1.95114E-03  2.61864E-03
  -28.5000  6.84824E-03  1.74909E-04  6.21739E-04  3.49818E-04  1.24348E-03  1.22383E-04  4.10015E-04  1.38684E-04  6.92297E-04  1.22867E-04  3.84634E-04  7.67868E-04  2.97389E-03  1.52095E-04  1.66136E-04  1.96889E-04  4.64781E-04  1.33381E-04  1.43573E-04  1.97609E-04  3.67910E-04  1.51940E-04  1.73036E-04  1.66383E-03  2.63087E-03
  -28.4000  6.86628E-03  1.37203E-04  6.22748E-04  2.74405E-04  1.24550E-03  1.04162E-04  4.10780E-04  1.14420E-04  6.93138E-04  1.04399E-04  3.85401E-04  6.45962E-04  2.97864E-03  1.44728E-04  1.67200E-04  1.72627E-04  4.66049E-04  1.32258E-04  1.44545E-04  1.72972E-04  3.69182E-04  1.44653E-04  1.74099E-04  1.53448E-03  2.64215E-03
  -28.3000  6.88302E-03  1.15555E-04  6.23597E-04  2.31109E-04  1.24719E-03  9.38583E-05  4.11470E-04  1.00660E-04  6.93877E-04  9.39909E-05  3.86092E-04  5.77018E-04  2.98288E-03  1.41191E-04  1.68238E-04  1.59857E-04  4.67224E-04  1.32145E-04  1.45517E-04  1.60048E-04  3.70358E-04  1.41149E-04  1.75137E-04  1.46878E-03  2.65295E-03
  -28.2000  6.89898E-03  1.02058E-04  6.24347E-04  2.04117E-04  1.24869E-03  8.74517E-05  4.12113E-04  9.20866E-05  6.94554E-04  8.75334E-05  3.86735E-04  5.34144E-04  2.98680E-03  1.39527E-04  1.69263E-04  1.52594E-04  4.68346E-04  1.32555E-04  1.46491E-04  1.52710E-04  3.71481E-04  1.39501E-04  1.76162E-04  1.43377E-03  2.66348E-03
  -28.1000  6.91447E-03  9.31359E-05  6.25032E-04  1.86272E-04  1.25006E-03  8.31855E-05  4.12724E-04  8.63685E-05  6.95189E-04  8.32392E-05  3.87347E-04  5.05586E-04  2.99052E-03  1.38892E-04  1.70284E-04  1.48301E-04  4.69436E-04  1.33268E-04  1.47470E-04  1.48377E-04  3.72571E-04  1.38874E-04  1.77183E-04  1.41543E-03  2.67389E-03
  -28.0000  6.92966E-03  8.69703E-05  6.25671E-04  1.73941E-04  1.25134E-03  8.01893E-05  4.13314E-04  8.23469E-05  6.95794E-04  8.02267E-05  3.87936E-04  4.85526E-04  2.99409E-03  1.38872E-04  1.71305E-04  1.45751E-04  4.70507E-04  1.34173E-04  1.48456E-04  1.45803E-04  3.73643E-04  1.38860E-04  1.78203E-04  1.40692E-03  2.68423E-03
  -27.9000  6.94466E-03  8.25748E-05  6.26278E-04  1.65150E-04  1.25256E-03  7.79991E-05  4.13887E-04  7.94027E-05  6.96378E-04  7.80262E-05  3.88510E-04  4.70856E-04  2.99755E-03  1.39249E-04  1.72328E-04  1.44299E-04  4.71568E-04  1.35209E-04  1.49450E-04  1.44336E-04  3.74704E-04  1.39240E-04  1.79227E-04  1.40467E-03  2.69455E-03
  -27.8000  6.95954E-03  7.93687E-05  6.26861E-04  1.58737E-04  1.25372E-03  7.63455E-05  4.14448E-04  7.71758E-05  6.96945E-04  7.63657E-05  3.89071E-04  4.59774E-04  3.00093E-03  1.39896E-04  1.73356E-04  1.43577E-04  4.72623E-04  1.36341E-04  1.50452E-04  1.43604E-04  3.75759E-04  1.39889E-04  1.80255E-04  1.40661E-03  2.70489E-03
  -27.7000  6.97436E-03  7.69917E-05  6.27427E-04  1.53983E-04  1.25485E-03  7.50633E-05  4.15000E-04  7.54455E-05  6.97500E-04  7.50789E-05  3.89623E-04  4.51175E-04  3.00424E-03  1.40736E-04  1.74391E-04  1.43361E-04  4.73677E-04  1.37545E-04  1.51463E-04  1.43382E-04  3.76813E-04  1.40731E-04  1.81289E-04  1.41151E-03  2.71527E-03
  -27.6000  6.98916E-03  7.52111E-05  6.27980E-04  1.50422E-04  1.25596E-03  7.40469E-05  4.15544E-04  7.40700E-05  6.98044E-04  7.40591E-05  3.90167E-04  4.44352E-04  3.00751E-03  1.41721E-04  1.75432E-04  1.43510E-04  4.74731E-04  1.38809E-04  1.52483E-04  1.43527E-04  3.77868E-04  1.41717E-04  1.82331E-04  1.41857E-03  2.72569E-03
