Energy Monitor Ho_a Ho_g2 Ho_g1 Ho_b1 bragg Ho_b2 fluotot
7.992000000000000000e+03 8.942340000000000000e+05 1.373881365024622976e-06 -2.387253781573727605e-25 -4.054020018378769053e-21 2.894190812899791438e-07 1.520904458095312748e+02 -4.182493232019410809e-08 6.653739401543693139e-04
7.993000000000000000e+03 8.851370000000000000e+05 1.581676056926780675e-06 -4.022162855049302129e-26 3.227910320258290177e-08 3.416493735777350682e-07 1.520824377294516694e+02 1.026242579162121254e-06 7.388686723072237280e-04
7.994000000000000000e+03 8.855380000000000000e+05 1.613224309483532625e-06 4.648349514735417050e-25 -4.913437875442839752e-21 1.591161912204056341e-07 1.525867630601410951e+02 4.954362897847338655e-08 6.640031257834217967e-04
7.995000000000000000e+03 8.843240000000000000e+05 1.130807260687259358e-06 -9.157225753294022692e-25 -5.410014035673827432e-21 2.678087344425174615e-07 1.525869363908796572e+02 -2.097067436527543806e-07 6.988388871047246593e-04
7.996000000000000000e+03 8.923230000000000000e+05 1.857110998083493578e-06 -7.252628743436702334e-25 -5.954147209416967889e-21 2.530234303849556428e-07 1.527902786429200717e+02 7.028346902476221615e-08 7.553318697377498468e-04
7.997000000000000000e+03 8.830580000000000000e+05 1.714820220512938327e-06 -6.638132880647340038e-25 -6.552332402756300128e-21 3.684455728490222291e-07 1.533810359361543192e+02 -2.815885326896710513e-07 6.907813529802134299e-04
7.998000000000000000e+03 8.826440000000000000e+05 1.650883999826495175e-06 -1.190456215724682033e-25 -7.209212332719285535e-21 2.350063809141047306e-07 1.531718950846740199e+02 -1.889562805735662671e-07 7.148975124738849796e-04
7.999000000000000000e+03 8.820220000000000000e+05 1.814013709408608889e-06 8.027830932575653482e-25 -7.930651725832338927e-21 3.749922086697474829e-07 1.534605247561643182e+02 -4.192131857688852831e-07 6.825226581649900329e-04
8.000000000000000000e+03 8.812780000000000000e+05 1.556181558405601134e-06 5.266465848447744450e-25 -8.724534869702705966e-21 1.988939402388306818e-07 1.535776559795780827e+02 -9.816130106679096456e-08 7.091973247942162141e-04
8.001000000000000000e+03 8.798420000000000000e+05 1.623668145611858247e-06 -1.194411537436338299e-25 3.247336291222756965e-08 3.175316763127649603e-07 1.541465201455149270e+02 1.617280630929215468e-07 7.092182460032580866e-04
8.002000000000000000e+03 8.797620000000000000e+05 1.818673686747097561e-06 -1.105363672795922821e-24 -1.055542447008831753e-20 4.311504543759981886e-07 1.537342246528248779e+02 -2.011699317668690695e-07 7.161027641566694016e-04
8.003000000000000000e+03 8.784440000000000000e+05 1.951502559395606675e-06 -5.728391053402406092e-25 -1.160640495416221844e-20 4.050770145189076228e-07 1.545306465258151718e+02 -3.318232171741472070e-07 7.809262741848084673e-04
8.004000000000000000e+03 8.779250000000000000e+05 1.985200493045696214e-06 3.163712436957014724e-25 -1.276012847835734502e-20 2.456591337302099207e-07 1.544405378901311678e+02 -4.008250629753657485e-07 7.267135575362356371e-04
8.005000000000000000e+03 8.774240000000000000e+05 2.051459727566148236e-06 3.256285281851028830e-08 -1.402834208747343425e-20 2.712799285043680794e-07 1.551566452337333999e+02 -2.420122039306269253e-07 7.225697040427415865e-04
8.006000000000000000e+03 8.768110000000000000e+05 2.443921372858167655e-06 5.292829507874605198e-25 -1.541914783408087799e-20 2.035421397413366143e-07 1.550109441089641109e+02 -1.802875489163942859e-07 7.527277828403172201e-04
8.007000000000000000e+03 8.759790000000000000e+05 2.152693484334996264e-06 -8.626413778159779076e-25 3.261656794445269248e-08 3.937294138565033652e-07 1.555056041321979592e+02 -5.233624753106318376e-08 8.013890743956176036e-04
8.008000000000000000e+03 8.755590000000000000e+05 2.806370395533433192e-06 -1.358385894072348674e-24 -1.862474313780033160e-20 4.223728452038249129e-07 1.552312857428788959e+02 4.145258703371699818e-08 7.812152008031430280e-04
8.009000000000000000e+03 8.748470000000000000e+05 2.775995606742011157e-06 -2.041122147734502662e-24 -2.046486118015998423e-20 2.610041027700769585e-07 1.556556299167172028e+02 5.974949773750302831e-09 8.104274233094474564e-04
8.010000000000000000e+03 8.743360000000000000e+05 2.941007314611970233e-06 -1.112307542288694115e-24 -2.248212250006017455e-20 3.281320809246608587e-07 1.557025451648967191e+02 -3.039417066037354933e-08 8.566500750283638716e-04
8.011000000000000000e+03 8.736340000000000000e+05 3.139595234225250888e-06 6.280969498328716220e-25 -2.469440585079875095e-20 5.393135727858390159e-07 1.560444643090697241e+02 -3.603694128272572440e-07 7.966722906846576647e-04
8.012000000000000000e+03 8.729250000000000000e+05 3.011222531799900815e-06 -2.356172255632829628e-24 -2.712592926428117514e-20 3.666893133455407440e-07 1.566107489081143171e+02 5.856301580617070660e-07 8.832373915284810100e-04
8.013000000000000000e+03 8.724300000000000000e+05 3.471420547862210525e-06 -1.301200724900326282e-24 3.274925045150050123e-08 2.375273549416783379e-07 1.564611625846496850e+02 5.494264964617855928e-07 8.665451669474931885e-04
8.014000000000000000e+03 8.714990000000000000e+05 2.950581207125391666e-06 -1.022696938445752220e-24 -3.270886151175181005e-20 4.236919564047307708e-07 1.566531063829209813e+02 5.621011866306591733e-08 8.571438406699279739e-04
8.015000000000000000e+03 8.711500000000000000e+05 3.246939595444445754e-06 -3.366749256334469042e-25 -3.591067731343714542e-20 3.409373227696703653e-07 1.568726738848756384e+02 4.453893252676151162e-07 8.666704930264621529e-04
8.016000000000000000e+03 8.708710000000000000e+05 3.313595567787060935e-06 -3.108796328901884709e-24 -3.942438396741505828e-20 5.075507025644485889e-07 1.564277365342333894e+02 -3.465554848046432669e-07 8.520205633210876841e-04
8.017000000000000000e+03 8.702420000000000000e+05 3.447316953215312380e-06 -9.931045632742670816e-25 -4.327083215637911163e-20 2.876836149735782135e-07 1.566497931631053859e+02 1.751735085365886681e-07 8.882586682784787300e-04
8.018000000000000000e+03 8.693630000000000000e+05 3.417937698554656318e-06 -1.025317530195658043e-24 -4.748896841600508941e-20 4.333787865148209843e-07 1.567985952835800845e+02 6.002124657973112604e-07 9.328669382064769949e-04
8.019000000000000000e+03 8.682360000000000000e+05 4.343782763475105088e-06 -1.245211932486238315e-24 -5.211170507106935821e-20 2.526815307490059845e-07 1.567557908854187758e+02 2.375417414451119598e-07 8.868556475428370379e-04
8.020000000000000000e+03 8.680940000000000000e+05 3.686236743947084423e-06 -2.869082457477776662e-24 -5.717836237503793154e-20 1.512910900991844977e-07 1.567674185969350447e+02 2.980614794239102134e-07 8.328591143355431247e-04
8.021000000000000000e+03 8.586980000000000000e+05 4.591669181548277996e-06 -2.511865602003183812e-24 -6.272718437924278996e-20 1.197991598462943285e-07 1.577507178071397220e+02 2.985027478105449830e-07 9.444531139003429793e-04
8.022000000000000000e+03 8.670470000000000000e+05 4.283834341489809001e-06 -6.843393573030941348e-25 3.295257185754511208e-08 4.169107109349309065e-07 1.571318818480935704e+02 2.576330827014731092e-07 9.688056126138534091e-04
8.023000000000000000e+03 8.577100000000000000e+05 4.863448684786899419e-06 3.331129236155410117e-08 -7.546256633026199984e-20 2.069117814511699221e-07 1.575552660525968349e+02 5.898613912636354902e-07 9.770202049643791214e-04
8.024000000000000000e+03 8.568970000000000000e+05 5.101463269714528879e-06 -1.135387503870456519e-24 -8.275430855049940298e-20 5.281262498572139693e-07 1.577712864790503602e+02 1.203672734453363793e-07 9.942851941365201448e-04
