Energy Monitor Ho_a Ho_g1 Ho_b1 bragg Ho_b2 fluotot
8.680000000000000000e+03 1.103450000000000000e+05 1.823890007314720764e-03 -8.763254776743360222e-06 4.712492636730255391e-05 2.956229423211095764e+02 2.889638333758999100e-04 3.570710045765535523e-01
8.685000000000000000e+03 1.100050000000000000e+05 1.797320900998006709e-03 -2.316693329449675425e-06 4.545247943275305773e-05 2.955188001316710142e+02 2.625854662946016391e-04 3.523839825462521946e-01
8.690000000000000000e+03 1.092290000000000000e+05 1.879145124986430961e-03 -5.627257786350431368e-06 4.656011027945221108e-05 2.969283573347867105e+02 2.853768552705762576e-04 3.609023244742693981e-01
8.695000000000000000e+03 1.103350000000000000e+05 1.827421683315098811e-03 -3.924352004222643486e-06 4.790605234707287567e-05 2.942997517370835681e+02 2.693096993719134289e-04 3.569402274889997839e-01
8.700000000000000000e+03 1.087350000000000000e+05 1.806751670181108629e-03 8.606925580653955769e-07 3.888877940471263558e-05 2.960070094303562769e+02 2.680172632440648984e-04 3.553133765576960701e-01
8.705000000000000000e+03 1.085940000000000000e+05 1.819358607026434196e-03 8.304907262360230590e-06 4.157030512077752442e-05 2.971802309013532977e+02 2.770476662487294638e-04 3.585096782511039692e-01
8.710000000000000000e+03 1.094880000000000000e+05 1.820160330682031591e-03 4.913895070870582778e-06 4.384042086804032924e-05 2.963530970946019920e+02 2.807874573523739701e-04 3.570802279701988380e-01
8.715000000000000000e+03 1.084320000000000000e+05 1.861074221631990643e-03 -6.990625391291879851e-06 4.453087122409831236e-05 2.959715781588208188e+02 2.685027086623279825e-04 3.584919580935431727e-01
8.720000000000000000e+03 1.093970000000000000e+05 1.811749865169977195e-03 -1.041559510277917638e-07 4.074282527987840250e-05 2.954057750951215553e+02 2.799763377645163114e-04 3.555673373127138936e-01
8.725000000000000000e+03 1.075220000000000000e+05 1.792058502313147910e-03 1.636845120224326858e-06 3.879604705482200637e-05 3.000656853625502549e+02 2.686493394975144472e-04 3.549041126467196716e-01
8.730000000000000000e+03 1.072200000000000000e+05 1.805366802568817266e-03 -2.874019153554813622e-06 4.450129240280331129e-05 3.001031420574492472e+02 2.728702000946804976e-04 3.563700802089270203e-01
8.735000000000000000e+03 1.079560000000000000e+05 1.794117180015138450e-03 8.256536465688248247e-06 4.790311396706595340e-05 2.993525235200730208e+02 2.741857793720231138e-04 3.570806624921333827e-01
8.740000000000000000e+03 1.068900000000000000e+05 1.839541317509322095e-03 -7.948696333637749693e-06 4.089651577723426608e-05 3.019994342015680218e+02 2.771874958097693539e-04 3.601927214893795859e-01
8.745000000000000000e+03 1.072920000000000000e+05 1.792438259276420576e-03 1.566196239370827581e-06 5.272660456644351405e-05 3.005668696869248038e+02 2.694915344411407147e-04 3.583584983036883775e-01
8.750000000000000000e+03 1.066140000000000000e+05 1.820988398736161657e-03 -3.640412925667738196e-06 4.341429295000121338e-05 3.040302119099967513e+02 2.757611570646391992e-04 3.601965970698075559e-01
8.755000000000000000e+03 1.060390000000000000e+05 1.809846242554962814e-03 -3.418019087337925092e-06 4.607469219545908603e-05 3.039635241856443031e+02 2.589343812809626381e-04 3.587453672705322449e-01
8.760000000000000000e+03 1.063800000000000000e+05 1.808073483200386923e-03 -8.123648770225384581e-06 4.350978970268310820e-05 3.037460175468738726e+02 2.683103698300058236e-04 3.576800150404245149e-01
8.765000000000000000e+03 1.064630000000000000e+05 1.805590406324933698e-03 -9.170627642154796991e-06 4.240239063604927643e-05 3.050047099506248287e+02 2.514622786432159081e-04 3.587537454326791275e-01
8.770000000000000000e+03 1.060860000000000000e+05 1.752755850374763382e-03 1.273474869299917557e-05 4.524630959787342049e-05 3.048979675510997822e+02 2.687846248715546667e-04 3.594253718680973098e-01
8.775000000000000000e+03 1.055410000000000000e+05 1.811076805628685947e-03 2.392967513564943360e-05 3.979496119991283439e-05 3.050697668400649150e+02 2.690897376364563900e-04 3.618972721501506618e-01
8.780000000000000000e+03 1.046250000000000000e+05 1.797439836149513411e-03 2.081243303663751678e-05 4.505888376856118923e-05 3.106065033974916787e+02 2.618876941450392812e-04 3.636893667861483270e-01
8.785000000000000000e+03 1.048330000000000000e+05 1.769889797514686636e-03 1.507113936494321573e-05 4.060880502459012902e-05 3.116491585049243440e+02 2.706345193915752245e-04 3.625575915980699393e-01
8.790000000000000000e+03 1.045620000000000000e+05 1.829946415933677304e-03 1.807406715685871794e-05 4.617902707074681421e-05 3.137573840515504457e+02 2.513887864202981443e-04 3.635737648476553563e-01
8.795000000000000000e+03 1.045920000000000000e+05 1.804836207084945096e-03 3.089417983054721512e-05 3.797067243602351370e-05 3.180486380264260902e+02 2.668873882731169944e-04 3.664907449900663416e-01
8.800000000000000000e+03 1.038950000000000000e+05 1.791919039139790908e-03 -6.617883366398036663e-06 4.757550548974582980e-05 3.166836084172653045e+02 2.667528342487092137e-04 3.623273497280797284e-01
8.805000000000000000e+03 1.039780000000000000e+05 1.781970361862262068e-03 -1.840853674576255899e-06 3.792010947370735093e-05 3.185539389161127133e+02 2.522511630206442329e-04 3.614706957240888530e-01
8.810000000000000000e+03 1.035520000000000000e+05 1.822962652304432277e-03 -1.565418415666413026e-05 4.138707398905173773e-05 3.185877452825994283e+02 2.447355641885219581e-04 3.583803306551394674e-01
8.815000000000000000e+03 1.027710000000000000e+05 1.820969506406059420e-03 4.560556906195770664e-06 5.254400560469393172e-05 3.211887953919244865e+02 2.591058900717765163e-04 3.640034640122173371e-01
8.820000000000000000e+03 1.037450000000000000e+05 1.837196973348113188e-03 -1.080516755201264487e-05 4.433948624030073277e-05 3.238963777517494123e+02 2.583257024434593065e-04 3.679984577570015181e-01
8.825000000000000000e+03 1.021880000000000000e+05 1.810668292055539128e-03 1.107242427833630537e-05 4.445587684324130596e-05 3.244893664417793957e+02 2.619821169944258794e-04 3.642502055035834463e-01
8.830000000000000000e+03 1.027640000000000000e+05 1.774384581593331815e-03 -1.739285400427579686e-05 4.948925971852287896e-05 3.270450493626124171e+02 2.613477760416234763e-04 3.631913899809219859e-01
8.835000000000000000e+03 1.019090000000000000e+05 1.824036290079524654e-03 -3.044725621591617450e-05 4.597939618399048221e-05 3.252749366536320963e+02 2.453169003718909565e-04 3.666310139438221372e-01
8.840000000000000000e+03 1.006710000000000000e+05 1.799354900049241054e-03 -5.693907515166970936e-05 5.477531478067878716e-05 3.250698371715766939e+02 2.437927222621858229e-04 3.652988447517103165e-01
8.845000000000000000e+03 1.015170000000000000e+05 1.872452045329494425e-03 8.828911607000828124e-06 4.868994496347550487e-05 3.286749747938688984e+02 2.592106318575734857e-04 3.694652127230010907e-01
8.850000000000000000e+03 1.015970000000000000e+05 1.811077098733230271e-03 1.329064728395636368e-05 5.399484517962425630e-05 3.298758246381080994e+02 2.533820599314631880e-04 3.704243235528657530e-01
8.855000000000000000e+03 1.013410000000000000e+05 1.811141168360852439e-03 -9.104334182882117821e-06 5.243964154967598398e-05 3.300050919252764743e+02 2.497931312527557871e-04 3.670281524753110647e-01
8.860000000000000000e+03 1.012090000000000000e+05 1.791766119049265863e-03 3.297017571607125525e-07 4.996732362875690175e-05 3.310105843888674713e+02 2.552003421491301233e-04 3.680700332974325972e-01
8.865000000000000000e+03 9.979500000000000000e+04 1.777644170549626821e-03 1.867956922377528133e-05 5.726024063616127661e-05 3.344257387172146991e+02 2.482231431577583782e-04 3.690866275865579693e-01
8.870000000000000000e+03 1.006500000000000000e+05 1.783265914413455569e-03 1.258745819290006413e-05 6.727698530977219225e-05 3.381888663207112700e+02 2.628628202398689104e-04 3.756383507203142069e-01
8.875000000000000000e+03 1.003080000000000000e+05 1.843749821976882605e-03 8.923740897114258198e-06 6.636701815550960374e-05 3.356305224394052971e+02 2.418266026353114702e-04 3.740878095465961506e-01
8.880000000000000000e+03 9.992700000000000000e+04 1.828191722814797660e-03 -4.421779874382416112e-06 6.890744529220616682e-05 3.393617655085886327e+02 2.504685563318362861e-04 3.749537162128304124e-01
8.885000000000000000e+03 9.960900000000000000e+04 1.807639298227498026e-03 7.435400177538864681e-06 8.318238598634949488e-05 3.365341059357473341e+02 2.495471579590482678e-04 3.753877661657142317e-01
8.890000000000000000e+03 9.889800000000000000e+04 1.807923314930534684e-03 -2.321574971188072531e-06 9.071395348165353265e-05 3.357317153099302800e+02 2.585636572168149437e-04 3.751541992760160094e-01
8.895000000000000000e+03 9.933100000000000000e+04 1.803493945926821877e-03 -5.594038404414672719e-07 1.173565438497836135e-04 3.357477820023956383e+02 2.513961257958599788e-04 3.803042353343941140e-01
8.900000000000000000e+03 9.801600000000000000e+04 1.801163658411454637e-03 -1.407968639504720339e-05 1.509957557949722479e-04 3.339774236177204898e+02 2.436919919779860901e-04 3.794176460985956290e-01
8.905000000000000000e+03 9.944100000000000000e+04 1.767020501747626525e-03 3.903063421963059998e-05 2.057214112603740540e-04 3.276364402977929444e+02 2.605996089569263645e-04 3.882704317132853467e-01
8.910000000000000000e+03 9.849600000000000000e+04 1.814431913116123759e-03 5.071808220707778574e-05 4.499094959621275595e-04 3.146383001172397371e+02 2.413441009932237923e-04 4.120979532163711601e-01
8.911000000000000000e+03 9.847000000000000000e+04 1.766745491737875149e-03 1.579918082185568715e-05 5.208257772490533554e-04 3.051148541287327021e+02 2.428585936253245807e-04 4.163196912765297353e-01
8.912000000000000000e+03 9.830800000000000000e+04 1.824295653892431604e-03 5.627209674927071033e-05 6.449119095088903667e-04 2.981756918197618802e+02 2.470370090502734700e-04 4.345933189567434685e-01
8.913000000000000000e+03 9.749200000000000000e+04 1.865061455591960531e-03 9.187001465940311268e-05 8.408015895809766663e-04 2.870786069678555350e+02 2.523283961760965002e-04 4.598838879087599474e-01
8.914000000000000000e+03 9.752100000000000000e+04 1.812649876143892841e-03 1.398243680322628496e-04 1.152865243676453677e-03 2.707798973504051787e+02 2.364325925405077512e-04 4.899252468699125118e-01
8.915000000000000000e+03 9.843200000000000000e+04 1.827222273825004645e-03 1.320519001639441437e-04 1.529409715771874517e-03 2.531536535579912766e+02 2.513700538733048520e-04 5.258757314694212370e-01
8.916000000000000000e+03 9.929000000000000000e+04 1.825244953455246568e-03 1.857996035007739325e-04 2.181200811475763647e-03 2.177345871731209854e+02 2.296303756672373982e-04 5.869271829992804834e-01
8.917000000000000000e+03 9.819600000000000000e+04 1.811828238566598470e-03 1.740648996154909667e-04 2.990811380155142078e-03 1.844480952729099101e+02 2.426633613239992349e-04 6.663407878121287986e-01
8.918000000000000000e+03 9.845500000000000000e+04 1.901086065425103668e-03 2.690665880199378515e-04 3.788532832258392248e-03 1.551919942260821017e+02 2.486995509188389352e-04 7.522015133817484545e-01
8.919000000000000000e+03 9.908100000000000000e+04 1.897437450167035024e-03 3.137890305316500981e-04 4.289419767664839726e-03 1.396546750747067165e+02 2.603930117782420495e-04 8.038069862032047874e-01
8.920000000000000000e+03 9.744800000000000000e+04 1.977318306026950787e-03 2.791037380889664112e-04 4.358368419200862875e-03 1.353736396464967697e+02 2.533219182098584441e-04 8.108324439701112274e-01
8.921000000000000000e+03 9.840400000000000000e+04 1.909039702218841414e-03 2.625978187519483397e-04 3.870342088300707598e-03 1.432623955093675363e+02 2.552161061977736151e-04 7.664220966627341980e-01
8.922000000000000000e+03 9.757500000000000000e+04 1.965374620255481292e-03 2.558907545568630008e-04 3.432963654331832887e-03 1.567072228233334386e+02 2.404011566194502150e-04 7.214552908019480348e-01
8.923000000000000000e+03 9.728000000000000000e+04 1.916705827067669227e-03 2.485476759142732318e-04 2.996358082706766530e-03 1.717113077545104431e+02 2.643327067669172786e-04 6.779296874999997113e-01
8.924000000000000000e+03 9.792300000000000000e+04 1.939132933894123587e-03 2.519040544081823383e-04 2.702998420041402994e-03 1.837269912016430169e+02 2.447987558737842011e-04 6.475700295129830364e-01
8.925000000000000000e+03 9.726400000000000000e+04 1.937289967804854945e-03 2.371402696515194797e-04 2.474267384203228740e-03 1.944210195298788904e+02 2.546823960707823441e-04 6.280227011021624062e-01
8.926000000000000000e+03 9.828400000000000000e+04 1.912242655395152407e-03 1.874101573674184090e-04 2.226783025285324590e-03 2.037932640172417678e+02 2.584347401408164054e-04 6.035163404012843236e-01
8.927000000000000000e+03 9.719200000000000000e+04 1.894923744458685633e-03 2.099267300883035431e-04 2.112754724080759434e-03 2.092748756809431825e+02 2.516374069588325486e-04 5.859329986007271174e-01
8.928000000000000000e+03 9.670400000000000000e+04 1.886168100595632001e-03 2.285286343595630118e-04 2.010258107213765653e-03 2.150625926842213573e+02 2.478845608395575484e-04 5.808860026472439930e-01
8.929000000000000000e+03 9.670900000000000000e+04 1.829642092699305727e-03 1.687825312867563673e-04 1.921227600326753547e-03 2.193705173410684210e+02 2.455082478658361135e-04 5.728629186528839679e-01
8.930000000000000000e+03 9.696200000000000000e+04 1.890283969861536332e-03 1.944767980744859046e-04 1.844905367935008181e-03 2.208745702303412770e+02 2.581276317379120676e-04 5.624574575606973159e-01
8.931000000000000000e+03 9.815800000000000000e+04 1.854444583514043088e-03 1.778523200362677140e-04 1.764211053316373356e-03 2.235200230856816574e+02 2.442126833414349227e-04 5.582428329835490421e-01
8.932000000000000000e+03 9.650300000000000000e+04 1.889208477604693284e-03 2.329646238120228717e-04 1.740286386359565611e-03 2.274214309553102566e+02 2.436637795124059870e-04 5.538895163880970252e-01
8.933000000000000000e+03 9.743900000000000000e+04 1.851121507521922118e-03 1.994755552114822143e-04 1.720343716874880033e-03 2.294513428961260786e+02 2.486537364768873887e-04 5.473783597943213675e-01
8.934000000000000000e+03 9.665100000000000000e+04 1.933909485823071808e-03 1.787734525201363977e-04 1.702147786513183566e-03 2.309436997104033651e+02 2.630968270227046490e-04 5.504857683831700932e-01
8.935000000000000000e+03 9.728700000000000000e+04 1.923028917385820108e-03 1.975545659198753735e-04 1.706291693648689023e-03 2.317953713831734319e+02 2.563842768597772003e-04 5.483877599267997782e-01
8.936000000000000000e+03 9.761200000000000000e+04 1.873598679319287211e-03 1.712503495090261741e-04 1.678365072210091227e-03 2.317477083255361663e+02 2.370902874939263924e-04 5.462955374339321102e-01
8.937000000000000000e+03 9.672100000000000000e+04 1.890562988980085688e-03 1.843293620336631427e-04 1.702983692417217891e-03 2.329925214884343632e+02 2.401605796938764833e-04 5.459827751987537114e-01
8.938000000000000000e+03 9.699700000000000000e+04 1.924359958113579195e-03 1.753487740225000407e-04 1.662790749051148726e-03 2.333745631378361907e+02 2.494922523377011655e-04 5.410579708650926634e-01
8.939000000000000000e+03 9.711600000000000000e+04 1.921413567280365765e-03 1.836978237572156787e-04 1.646925914811742239e-03 2.343863813081390788e+02 2.521285296523156135e-04 5.451418921701975950e-01
8.940000000000000000e+03 9.696000000000000000e+04 1.903583215464403622e-03 1.749278227866940972e-04 1.703795379537953718e-03 2.336355758424644193e+02 2.433993399339934077e-04 5.416460396039817216e-01
8.941000000000000000e+03 9.614000000000000000e+04 1.899610686796041623e-03 1.833484522184553435e-04 1.698416000475496930e-03 2.324741644932411191e+02 2.543909180064786229e-04 5.474204285416965909e-01
8.942000000000000000e+03 9.611000000000000000e+04 1.864827504199057613e-03 2.107406265454053523e-04 1.686757732954798951e-03 2.310191023652142235e+02 2.244452041559522721e-04 5.439392362917624402e-01
8.943000000000000000e+03 9.609900000000000000e+04 1.872473773326019473e-03 2.335472214605551541e-04 1.806767723166437028e-03 2.291512159500014434e+02 2.494451406510845236e-04 5.520556925670274673e-01
8.944000000000000000e+03 9.510300000000000000e+04 1.897491591823000827e-03 2.283185875655869288e-04 1.813672694717456853e-03 2.284918301619590579e+02 2.724865221316437542e-04 5.566175620117316258e-01
8.945000000000000000e+03 9.690600000000000000e+04 1.910245864180605199e-03 1.991034717644503751e-04 1.847445683740650112e-03 2.262267459846187876e+02 2.579819619012238834e-04 5.609353394010780924e-01
8.946000000000000000e+03 9.538100000000000000e+04 1.870693025115813604e-03 2.080932736226087437e-04 1.865900216724804316e-03 2.267229406518858070e+02 2.645031130788251918e-04 5.567670710099380527e-01
8.947000000000000000e+03 9.648400000000000000e+04 1.888099877403803546e-03 1.875368192855042136e-04 1.928965276256018862e-03 2.234402689658271015e+02 2.668095968539565708e-04 5.635545789975444642e-01
8.948000000000000000e+03 9.576900000000000000e+04 1.915621368680291755e-03 1.710501751674205640e-04 1.889367719646828760e-03 2.228239403418992026e+02 2.568680888387683131e-04 5.564744332717243003e-01
8.949000000000000000e+03 9.479800000000000000e+04 1.890335239140066188e-03 2.122889134863523543e-04 1.939160862344895681e-03 2.238367058644929841e+02 2.727604259282142857e-04 5.632819257790266931e-01
8.950000000000000000e+03 9.635800000000000000e+04 1.933266716678576618e-03 2.109898032021730345e-04 1.925260857575766512e-03 2.232446906425086581e+02 2.564840045900259160e-04 5.619356981257337402e-01
8.951000000000000000e+03 9.495800000000000000e+04 1.860672237049161614e-03 2.353921945148847346e-04 1.910017361058874170e-03 2.257404502438141662e+02 2.689911028334331209e-04 5.624697234566953252e-01
8.952000000000000000e+03 9.567600000000000000e+04 1.911212246092466958e-03 2.003831491533266751e-04 1.891204242891186393e-03 2.269710880985047936e+02 2.878763445676778363e-04 5.593147706843886180e-01
8.953000000000000000e+03 9.532700000000000000e+04 1.901425019744069000e-03 2.240593123522747728e-04 1.838783495606850999e-03 2.267893097815932890e+02 2.757425942882319510e-04 5.576699151342219274e-01
8.954000000000000000e+03 9.528500000000000000e+04 1.947240983815470968e-03 2.344942529521645532e-04 1.870778641519051880e-03 2.301309967978383213e+02 2.746647276216463503e-04 5.587972923335370323e-01
8.955000000000000000e+03 9.539800000000000000e+04 1.937746523586897536e-03 2.346788659319088517e-04 1.785601974285175265e-03 2.301646762753371434e+02 2.803293270598664999e-04 5.494769282374992736e-01
8.956000000000000000e+03 9.574900000000000000e+04 1.891254365953840564e-03 1.975677502316499712e-04 1.776669058833885715e-03 2.306205550533836117e+02 2.831808761896804439e-04 5.423346457926344621e-01
8.957000000000000000e+03 9.617200000000000000e+04 1.941759110165714808e-03 2.067763154918824970e-04 1.753109013018342138e-03 2.319541703752873048e+02 2.908479450508315387e-04 5.484028615397447126e-01
8.958000000000000000e+03 9.540600000000000000e+04 1.955851833218036438e-03 2.045297063052197752e-04 1.743825635404781371e-03 2.312420261614878143e+02 3.081567197031632988e-04 5.443892417667592909e-01
8.959000000000000000e+03 9.641200000000000000e+04 1.866394817479744657e-03 2.066473439752763378e-04 1.759413469574030520e-03 2.302869360144427162e+02 3.058303352872493441e-04 5.439675559059032883e-01
8.960000000000000000e+03 9.536000000000000000e+04 1.916347075743048871e-03 2.198132931999822147e-04 1.734479865771812240e-03 2.317477575947868047e+02 2.915268456375838969e-04 5.421036073825389323e-01
8.961000000000000000e+03 9.462000000000000000e+04 1.935259836337832693e-03 1.859652388259306699e-04 1.719358637557749691e-03 2.351495098804223574e+02 3.221910197179695995e-04 5.430670048615316992e-01
8.962000000000000000e+03 9.542700000000000000e+04 1.885060981543109195e-03 2.197738613921688955e-04 1.703321461880360392e-03 2.343046367697770620e+02 3.251550549485096499e-04 5.388831253209068750e-01
8.963000000000000000e+03 9.435700000000000000e+04 1.961850055791151872e-03 2.254411266917739865e-04 1.773507605613331957e-03 2.340018184041510665e+02 3.003789559106069800e-04 5.435208834532737621e-01
8.964000000000000000e+03 9.390000000000000000e+04 1.891678076981591393e-03 2.058570301038934900e-04 1.667123079263654406e-03 2.332990681506421140e+02 3.170546173741062008e-04 5.362513312034185020e-01
8.965000000000000000e+03 9.441600000000000000e+04 1.913416612196479957e-03 2.126085982973929464e-04 1.734572832691795487e-03 2.344629466578421670e+02 3.259132834628513309e-04 5.427893577360014543e-01
8.966000000000000000e+03 9.473800000000000000e+04 1.920786047535609411e-03 2.230679648852103292e-04 1.710883851102137400e-03 2.358563669716967865e+02 3.416942364355229325e-04 5.412611623635629199e-01
8.967000000000000000e+03 9.450600000000000000e+04 1.909175834640884336e-03 2.419834590971520899e-04 1.721734976766403375e-03 2.351855080116580154e+02 3.537190382470047447e-04 5.480710219456815802e-01
8.968000000000000000e+03 9.384800000000000000e+04 1.923475041708781188e-03 2.677447999588738721e-04 1.693620078668241690e-03 2.345010323059870530e+02 3.632012859700183981e-04 5.422385133407108260e-01
8.969000000000000000e+03 9.460600000000000000e+04 1.905345779941471562e-03 2.571625889771937462e-04 1.739545362571386436e-03 2.358204500501029770e+02 3.708614071593164065e-04 5.482738938333784340e-01
8.970000000000000000e+03 9.440300000000000000e+04 1.918522565112186409e-03 2.453794444333331224e-04 1.689110969536379743e-03 2.343511533210615028e+02 3.807385055862328588e-04 5.438810207302631206e-01
8.971000000000000000e+03 9.462400000000000000e+04 1.886564568336634561e-03 2.506294428028180013e-04 1.703282767283443785e-03 2.347447587356247709e+02 3.928329871008261220e-04 5.444179066621582797e-01
8.972000000000000000e+03 9.278800000000000000e+04 1.898644529157095424e-03 2.600503873678502043e-04 1.707425221241662839e-03 2.353400212868390042e+02 4.412516396824712529e-04 5.523451308358856560e-01
8.973000000000000000e+03 9.339600000000000000e+04 1.910451961846025646e-03 2.755764089801657386e-04 1.759940774459597566e-03 2.333033068238812859e+02 4.310371199745477119e-04 5.564263994175432382e-01
8.974000000000000000e+03 9.195500000000000000e+04 1.892851317026185117e-03 3.096210148524686971e-04 1.756138483885751750e-03 2.347317550955447132e+02 4.607843898801432508e-04 5.581099450818233221e-01
8.975000000000000000e+03 9.244700000000000000e+04 1.903484467548201319e-03 3.009158751614011539e-04 1.729794214136594083e-03 2.341342395062640946e+02 5.059269481046283021e-04 5.659783443486571253e-01
8.976000000000000000e+03 9.370900000000000000e+04 1.947975724240544066e-03 3.395574306415903012e-04 1.805589644537877736e-03 2.332812927489366643e+02 5.506408135824734451e-04 5.777993575857038877e-01
8.977000000000000000e+03 9.302100000000000000e+04 1.928903918777173090e-03 3.412298039382788721e-04 1.783314673952271848e-03 2.322072686182006009e+02 7.021455984593341117e-04 5.891572870642037829e-01
8.978000000000000000e+03 1.156850000000000000e+05 1.860470859908989203e-03 4.399418018724121204e-04 1.716730777542464304e-03 2.317632730109465626e+02 1.108675652479948698e-03 6.240653498725027282e-01
8.979000000000000000e+03 1.140750000000000000e+05 1.843649228264612880e-03 5.449972576361636779e-04 1.746720515951285168e-03 2.311543774130695112e+02 1.563382486459409743e-03 6.764847687924664399e-01
8.980000000000000000e+03 1.149330000000000000e+05 1.853750818800021420e-03 6.240173257940522574e-04 1.755556964243764392e-03 2.317704541966600118e+02 2.057596289018073874e-03 7.358112987566608476e-01
8.981000000000000000e+03 1.152510000000000000e+05 1.878136787161437679e-03 6.796406031641793197e-04 1.797815203338799491e-03 2.322335070418625946e+02 2.267101494006249635e-03 7.560021171183010091e-01
8.982000000000000000e+03 1.134660000000000000e+05 1.842213274712878194e-03 6.970289809045004557e-04 1.751311280156925623e-03 2.304341708082687035e+02 2.257693305231775038e-03 7.506125182873960577e-01
8.983000000000000000e+03 1.151030000000000000e+05 1.838105249832138084e-03 6.765040063672956606e-04 1.805091340550885439e-03 2.294772413480368982e+02 2.306505601815020054e-03 7.562617829248484691e-01
8.984000000000000000e+03 1.142130000000000000e+05 1.888701686448002615e-03 6.753058742683680548e-04 1.807650117387187482e-03 2.327452662453621883e+02 2.323978631404230964e-03 7.664976841515419581e-01
8.985000000000000000e+03 1.152950000000000000e+05 1.901953374263535158e-03 6.914461846297480880e-04 1.803324391467849485e-03 2.294536773950349016e+02 2.426322539076778296e-03 7.692267661216939389e-01
8.986000000000000000e+03 1.141940000000000000e+05 1.868999872397598917e-03 7.009337234586465520e-04 1.822462526177257318e-03 2.297247673020978311e+02 2.475486577978828259e-03 7.792616074399716375e-01
8.987000000000000000e+03 1.137730000000000000e+05 1.882193992800199793e-03 7.246127216773062601e-04 1.814138679651587042e-03 2.309955412822043854e+02 2.610712308092178347e-03 7.893876403013007081e-01
8.988000000000000000e+03 1.144400000000000000e+05 1.830279123183701931e-03 7.368107780713719409e-04 1.839266989564088649e-03 2.296361256388368872e+02 2.635442153093324035e-03 7.916375393219083900e-01
8.989000000000000000e+03 1.141340000000000000e+05 1.870232733954324284e-03 7.915047461912345103e-04 1.773604459920544380e-03 2.308101372760540073e+02 2.784446352532987494e-03 8.095046173795730216e-01
8.990000000000000000e+03 1.151340000000000000e+05 1.886497472510292178e-03 8.212419089132298429e-04 1.813787164769498257e-03 2.291800109686978999e+02 2.896748881427603853e-03 8.229280664269545964e-01
8.991000000000000000e+03 1.141550000000000000e+05 1.888660155052341097e-03 8.330136564949935278e-04 1.790798225470381644e-03 2.298706997545903903e+02 3.008440904284275311e-03 8.310805483772085722e-01
8.992000000000000000e+03 1.155770000000000000e+05 1.831308503051150673e-03 8.372846651150733571e-04 1.765057061526082187e-03 2.287030307465002181e+02 2.979831627399915066e-03 8.269378855654869742e-01
8.993000000000000000e+03 1.136450000000000000e+05 1.908197834107465104e-03 8.764070652720532244e-04 1.777464912666637227e-03 2.297552155170290575e+02 2.996549405102355134e-03 8.350565357032840863e-01
8.994000000000000000e+03 1.139080000000000000e+05 1.871184263992495093e-03 8.197857617311483849e-04 1.768595207159662664e-03 2.302984714238785386e+02 2.974580990172520038e-03 8.287214243073376396e-01
8.995000000000000000e+03 1.146760000000000000e+05 1.867871219784435991e-03 8.209949596153873902e-04 1.746535580990915982e-03 2.330157818448868738e+02 3.026663942635898340e-03 8.307579615612559198e-01
8.996000000000000000e+03 1.128660000000000000e+05 1.856056866423141591e-03 8.438787593979483331e-04 1.742901190033187362e-03 2.323894828001016322e+02 2.961792871951821494e-03 8.235606825793413410e-01
8.997000000000000000e+03 1.141750000000000000e+05 1.810503925678000597e-03 8.354442515118556869e-04 1.719165441521473825e-03 2.316140328143789020e+02 2.923081735431198695e-03 8.168250492664853590e-01
8.998000000000000000e+03 1.137100000000000000e+05 1.857858964533839292e-03 8.433655081718782753e-04 1.733482417679058389e-03 2.331839432482737777e+02 2.912421322411648701e-03 8.211502946090910582e-01
8.999000000000000000e+03 1.143000000000000000e+05 1.880264966879140100e-03 8.944101022529783252e-04 1.739782527184101975e-03 2.338825357268576113e+02 2.971628546431695928e-03 8.276290463692084209e-01
9.000000000000000000e+03 1.137130000000000000e+05 1.893740004598042093e-03 8.540289666297299839e-04 1.710823363580744058e-03 2.358628925437789121e+02 3.056064704249168793e-03 8.340735008310277143e-01
9.001000000000000000e+03 1.138180000000000000e+05 1.892746063263907406e-03 9.015359123288569591e-04 1.714767686758057394e-03 2.337532702335429065e+02 3.057512871426312263e-03 8.372401553357140536e-01
9.002000000000000000e+03 1.142910000000000000e+05 1.831915273918581326e-03 8.870421313847362023e-04 1.732419875580754401e-03 2.334209758376714774e+02 3.088357163481188997e-03 8.328302316017901497e-01
9.003000000000000000e+03 1.137860000000000000e+05 1.873190525573068194e-03 8.904866512735080085e-04 1.712738951063525134e-03 2.329357620125176140e+02 3.031505256735074049e-03 8.264461357284750287e-01
9.004000000000000000e+03 1.146970000000000000e+05 1.863294469029579863e-03 8.710930807759175061e-04 1.684189024747191057e-03 2.332678664274449147e+02 2.975790872597240417e-03 8.264121990984977240e-01
9.005000000000000000e+03 1.134080000000000000e+05 1.863058287649145290e-03 8.958862665491081241e-04 1.730540551435020939e-03 2.346040074028584570e+02 2.945370445017735875e-03 8.231518058690746598e-01
9.006000000000000000e+03 1.144620000000000000e+05 1.875107646455342588e-03 9.069388135322259967e-04 1.710860996912262838e-03 2.347681317893806749e+02 2.962680065998197446e-03 8.281438381296807316e-01
9.007000000000000000e+03 1.122570000000000000e+05 1.868671250536078562e-03 9.121856604622246602e-04 1.747266158394194819e-03 2.361596843095534837e+02 2.975570088534090513e-03 8.249285122531351266e-01
9.008000000000000000e+03 1.131580000000000000e+05 1.903785604451929334e-03 8.639942094599427531e-04 1.717194415898882186e-03 2.357904418060852834e+02 2.907186664411076475e-03 8.228583043178536727e-01
